Country Name,Course Lavel,Subject,University,Ranking,
Argentina,Undergraduate,Accounting and Finance,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,,,
Argentina,Undergraduate,Accounting and Finance,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Accounting and Finance,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Accounting and Finance,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Accounting and Finance,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Accounting and Finance,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Accounting and Finance,Catholic University of Cordoba,,
Argentina,Undergraduate,Agriculture & Forestry,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Agriculture & Forestry,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Agriculture & Forestry,Catholic University of Cordoba,,
Argentina,Undergraduate,Anatomy & Physiology,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Anthropology,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Anthropology,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Archaeology,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Archaeology,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Archaeology,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Architecture,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,,,
Argentina,Undergraduate,Architecture,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Architecture,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Architecture,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Architecture,Catholic University of Cordoba,,
Argentina,Undergraduate,Area Studies,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Area Studies,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Art & Design,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,,,
Argentina,Undergraduate,Art & Design,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Art & Design,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Art & Design,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Art & Design,Catholic University of Cordoba,,
Argentina,Undergraduate,Art & Design,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Astronomy,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Biological Sciences,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Biological Sciences,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Biological Sciences,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Business & Management Studies,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,,,
Argentina,Undergraduate,Business & Management Studies,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Business & Management Studies,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Business & Management Studies,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Business & Management Studies,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Business & Management Studies,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Business & Management Studies,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Business & Management Studies,Catholic University of Cordoba,,
Argentina,Undergraduate,Chemistry,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Chemistry,Catholic University of Cordoba,,
Argentina,Undergraduate,Classics & Ancient History,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Classics & Ancient History,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Classics & Ancient History,Catholic University of Cordoba,,
Argentina,Undergraduate,Communication and Media Studies,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,,,
Argentina,Undergraduate,Communication and Media Studies,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Communication and Media Studies,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Communication and Media Studies,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Communication and Media Studies,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Communication and Media Studies,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Communication and Media Studies,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Computer Science and Information Systems,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,,,
Argentina,Undergraduate,Computer Science and Information Systems,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Computer Science and Information Systems,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Computer Science and Information Systems,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Computer Science and Information Systems,Catholic University of Cordoba,,
Argentina,Undergraduate,Computer Science and Information Systems,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Dentistry,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Dentistry,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Dentistry,Catholic University of Cordoba,,
Argentina,Undergraduate,Development Studies,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Development Studies,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Earth and Marine Sciences,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Earth and Marine Sciences,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Economics and Econometrics,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,,,
Argentina,Undergraduate,Economics and Econometrics,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Economics and Econometrics,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Economics and Econometrics,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Economics and Econometrics,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Economics and Econometrics,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Education and Training,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,,,
Argentina,Undergraduate,Education and Training,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Education and Training,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Education and Training,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Education and Training,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Education and Training,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Education and Training,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Education and Training,Catholic University of Cordoba,,
Argentina,Undergraduate,Engineering - Aeronautical,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Aeronautical,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Aeronautical,Catholic University of Cordoba,,
Argentina,Undergraduate,Engineering - Chemical,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Chemical,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Chemical,Catholic University of Cordoba,,
Argentina,Undergraduate,Engineering - Civil and Structural,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Civil and Structural,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Civil and Structural,Catholic University of Cordoba,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,,,
Argentina,Undergraduate,Engineering - Electrical and Electronic,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Electrical and Electronic,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Electrical and Electronic,Catholic University of Cordoba,,
Argentina,Undergraduate,Engineering - General,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,,,
Argentina,Undergraduate,Engineering - General,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - General,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - General,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Manufacturing & Production,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Manufacturing & Production,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Manufacturing & Production,Catholic University of Cordoba,,
Argentina,Undergraduate,Engineering - Mechanical,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Mechanical,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Engineering - Mechanical,Catholic University of Cordoba,,
Argentina,Undergraduate,English Language and Literature,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,English Language and Literature,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,English Language and Literature,Catholic University of Cordoba,,
Argentina,Undergraduate,Environmental Studies,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Ethnicity, Gender and Diversity,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018
Argentina,Undergraduate,Ethnicity, Gender and Diversity,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018
Argentina,Undergraduate,Finance,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,,,
Argentina,Undergraduate,Finance,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Finance,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Geography,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Geography,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Hospitality & Leisure Management,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,,,
Argentina,Undergraduate,Hospitality & Leisure Management,Catholic University of Cordoba,,
Argentina,Undergraduate,Hospitality & Leisure Management,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Human Resources Management,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,,,
Argentina,Undergraduate,Human Resources Management,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Human Resources Management,Catholic University of Cordoba,,
Argentina,Undergraduate,Human Resources Management,Universidad Abierta Interamericana,,
Argentina,Undergraduate,International Relations/Studies/Affairs,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,,,
Argentina,Undergraduate,International Relations/Studies/Affairs,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,International Relations/Studies/Affairs,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,International Relations/Studies/Affairs,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,International Relations/Studies/Affairs,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,International Relations/Studies/Affairs,Universidad Abierta Interamericana,,
Argentina,Undergraduate,International Relations/Studies/Affairs,Catholic University of Cordoba,,
Argentina,Undergraduate,Journalism,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,,,
Argentina,Undergraduate,Journalism,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Journalism,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,,,
Argentina,Undergraduate,Law and Legal Studies,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Law and Legal Studies,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Law and Legal Studies,Catholic University of Cordoba,,
Argentina,Undergraduate,Library & Information Management,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Linguistics,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Linguistics,Catholic University of Cordoba,,
Argentina,Undergraduate,Marketing,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,,,
Argentina,Undergraduate,Marketing,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Marketing,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Marketing,Catholic University of Cordoba,,
Argentina,Undergraduate,Marketing,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Materials Sciences,Catholic University of Cordoba,,
Argentina,Undergraduate,Mathematics,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Mathematics,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Mathematics,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine,Catholic University of Cordoba,,
Argentina,Undergraduate,Medicine,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Medicine Related Studies,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine Related Studies,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine Related Studies,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Medicine Related Studies,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Medicine Related Studies,Catholic University of Cordoba,,
Argentina,Undergraduate,Modern Languages,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Modern Languages,Catholic University of Cordoba,,
Argentina,Undergraduate,Nursing,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Nursing,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Nursing,Catholic University of Cordoba,,
Argentina,Undergraduate,Performing Arts,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,,,
Argentina,Undergraduate,Performing Arts,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Performing Arts,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Performing Arts,Catholic University of Cordoba,,
Argentina,Undergraduate,Pharmacology,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Philosophy,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Philosophy,Universidad Austral,#=331 QS World University Rankings 2018,
Argentina,Undergraduate,Philosophy,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Philosophy,Catholic University of Cordoba,,
Argentina,Undergraduate,Physics & Astronomy,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Physics & Astronomy,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Politics,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,,,
Argentina,Undergraduate,Politics,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Politics,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Politics,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Politics,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Politics,Catholic University of Cordoba,,
Argentina,Undergraduate,Politics,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Psychology,Universidad de Palermo (UP),#431-440 QS World University Rankings 2018,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,,,
Argentina,Undergraduate,Psychology,Universidad de Buenos Aires (UBA),#75 QS World University Rankings 2018,
Argentina,Undergraduate,Psychology,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
Argentina,Undergraduate,Psychology,Catholic University of Cordoba,,
Argentina,Undergraduate,Psychology,Universidad Abierta Interamericana,,
Argentina,Undergraduate,Public Policy,Universidad de San Andrés - UdeSA,#601-650 QS World University Rankings 2018,
Argentina,Undergraduate,Public Policy,Universidad Torcuato Di Tella,#651-700 QS World University Rankings 2018,
Argentina,Undergraduate,Public Policy,Universidad Nacional de Córdob ...,#701-750 QS World University Rankings 2018,
