Id,Country,University Name,logo local Location,Logo live URL,bg image local,bg image live URL,University node URL,University Url,Status,Research Output,Total Students,Academic Faculty Staff
"0","india","Annamalai University""null","","null","null","/node/296810","null","null","null","null","null"
"0","india","University of Calicut""null","","null","null","/node/297300","null","null","null","null","null"
"0","india","Shanmugha Arts Science Technol ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/shanmugha-arts-science-technology-research-academy-sastra_592560cf2aeae70239af4e1f_medium.jpg","null","null","/node/297302","null","null","null","null","null"
"0","india","International Institute of Inf ...""null","","null","null","/node/295459","null","null","null","null","null"
"0","india","North Eastern Hill University""null","","null","null","/node/297307","null","null","null","null","null"
"0","india","Guru Nanak Dev University, Amristar""null","","null","null","/node/295748","null","null","null","null","null"
"0","india","SVKM's Narsee Monjee Institute ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/svkms-narsee-monjee-institute-of-management-studiesdeemed-to-be-university_21212_medium_0.jpg","null","null","/node/296004","null","null","null","null","null"
"0","india","Whistling Woods International""null","","null","null","/node/293833","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-management-ahmedabad_592560ea9988f300e232281e_medium_0.jpg","null","null","/node/373801","null","null","null","null","null"
"0","india","National Institute of Technolo ...""null","","null","null","/node/297309","null","null","null","null","null"
"0","india","Institute of Technology (BHU) ...""null","","null","null","/node/295508","null","null","null","null","null"
"0","india","National Institute of Technolo ...""null","","null","null","/node/297310","null","null","null","null","null"
"0","india","Bengal Engineering & Science U ...""null","","null","null","/node/295721","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-institute-of-management-iim-bangalore_1903_medium.jpg","null","null","/node/294824","null","null","null","null","null"
"0","india","Mahatma Gandhi Kashi Vidyapeet ...""null","","null","null","/node/295626","null","null","null","null","null"
"0","india","Christ University""null","","null","null","/node/295606","null","null","null","null","null"
"0","india","Birla Institute of Technology, ...""null","","null","null","/node/297323","null","null","null","null","null"
"0","india","NIIT University""null","","null","null","/node/293843","null","null","null","null","null"
"0","india","Tamil Nadu Agricultural University""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tamil-nadu-agricultural-university_592560e19988f300e2320f5e_medium.jpg","null","null","/node/295722","null","null","null","null","null"
"0","india","Jaipur National University""null","","null","null","/node/295515","null","null","null","null","null"
"0","india","Indian School of Business""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/indian-school-of-business_592560de9988f300e23206ba_medium.jpg","null","null","/node/295633","null","null","null","null","null"
"0","india","International Institute of Inf ...""null","","null","null","/node/294251","null","null","null","null","null"
"0","india","Indian Institute of Technology ...""null","","null","null","/node/295447","null","null","null","null","null"
"0","india","National Dairy Research Instit ...""null","","null","null","/node/295597","null","null","null","null","null"
"0","india","Sree Chitra Tirunal Institute ...""null","","null","null","/node/295625","null","null","null","null","null"
"0","india","Indian Institute of Management ...""null","","null","null","/node/294829","null","null","null","null","null"
"0","india","Alliance School of Business, A ...""null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/alliance-school-of-business-alliance-university_25711_medium.jpg","null","null","/node/295435","null","null","null","null","null"
"0","india","Amity Directorate of Distance ...""null","","null","null","/node/295390","null","null","null","null","null"
"0","india","Himachal Pradesh University, Shimla""null","","null","null","/node/295747","null","null","null","null","null"
"0","india","Indian Veterinary Research Ins ...""null","","null","null","/node/293156","null","null","null","null","null"
"0","india","Saurashtra University, Rajkot""null","","null","null","/node/295726","null","null","null","null","null"
"0","india","Ranchi University""null","","null","null","/node/295728","null","null","null","null","null"
"0","india","Rajalakshmi School of Business""null","","null","null","/node/295427","null","null","null","null","null"
"0","india","Presidency University, Kolkata""null","","null","null","/node/293155","null","null","null","null","null"
"0","india","Bharati Vidyapeeth, Pune""null","","null","null","/node/295756","null","null","null","null","null"
"0","india","Symbiosis International (Deeme ...""null","","null","null","/node/297301","null","null","null","null","null"
"0","india","BSE Institute""null","","null","null","/node/309735","null","null","null","null","null"
"0","india","Maharaja Krishnakumasinhji Bha ...""null","","null","null","/node/295485","null","null","null","null","null"
"0","india","Indian Statistical Institute, ...""null","","null","null","/node/293157","null","null","null","null","null"
"0","india","MISB Bocconi""null","","null","null","/node/293147","null","null","null","null","null"
"0","india","Sant Longowal Institute of Eng ...""null","","null","null","/node/295448","null","null","null","null","null"
