Country Name,Course Lavel,University Name,Course,Ranking
Indonesia,Undergraduate,Engineering - Chemical,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Chemical,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Chemical,Sriwijaya University,
Indonesia,Undergraduate,Engineering - Civil and Structural,Universitas Islam Indonesia,
Indonesia,Undergraduate,Engineering - Civil and Structural,University of Brawijaya,
Indonesia,Undergraduate,Engineering - Civil and Structural,Ahmad Dahlan University,
Indonesia,Undergraduate,Engineering - Civil and Structural,Universitas Sebelas Maret,
Indonesia,Undergraduate,Engineering - Civil and Structural,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Civil and Structural,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Civil and Structural,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Civil and Structural,Bakrie University,
Indonesia,Undergraduate,Engineering - Civil and Structural,Sriwijaya University,
Indonesia,Undergraduate,Engineering - Civil and Structural,Universitas Mercu Buana,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Universitas Islam Indonesia,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,University of Brawijaya,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Universitas Sebelas Maret,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Telkom University,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Ahmad Dahlan University,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,University of Surabaya,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Universitas Mercu Buana,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Sriwijaya University,
Indonesia,Undergraduate,Engineering - Electrical and Electronic,Udayana University,
Indonesia,Undergraduate,Engineering - General,Telkom University,
Indonesia,Undergraduate,Engineering - General,Ahmad Dahlan University,
Indonesia,Undergraduate,Engineering - General,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - General,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - General,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Manufacturing & Production,University of Brawijaya,
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Ahmad Dahlan University,
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Universitas Sebelas Maret,
Indonesia,Undergraduate,Engineering - Manufacturing & Production,University of Surabaya,
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Telkom University,
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Universitas Indonesia,#=277 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Bandung Institute of Technolog ...,#=331 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Diponegoro University,#801-1000 QS World University Rankings 2018
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Sriwijaya University,
Indonesia,Undergraduate,Engineering - Manufacturing & Production,Bakrie University,
