Country Name,Course Lavel,University Name,Course,Ranking
Czech Republic,Undergraduate,Marketing,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Marketing,NEWTON College,
Czech Republic,Undergraduate,Marketing,Tomas Bata University in Zlin,
Czech Republic,Undergraduate,Marketing,Palacký University in Olomouc,
Czech Republic,Undergraduate,Materials Sciences,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Materials Sciences,Palacký University in Olomouc,
Czech Republic,Undergraduate,Materials Sciences,Tomas Bata University in Zlin,
Czech Republic,Undergraduate,Mathematics,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Mathematics,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Mathematics,Palacký University in Olomouc,
Czech Republic,Undergraduate,Mathematics,Tomas Bata University in Zlin,
Czech Republic,Undergraduate,Medicine,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Medicine,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Medicine,Palacký University in Olomouc,
Czech Republic,Undergraduate,Medicine,University of Pardubice,
Czech Republic,Undergraduate,Medicine Related Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Medicine Related Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Medicine Related Studies,Palacký University in Olomouc,
Czech Republic,Undergraduate,Modern Languages,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Modern Languages,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Modern Languages,Tomas Bata University in Zlin,
Czech Republic,Undergraduate,Modern Languages,Palacký University in Olomouc,
Czech Republic,Undergraduate,Nursing,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Nursing,Tomas Bata University in Zlin,
Czech Republic,Undergraduate,Nursing,Palacký University in Olomouc,
Czech Republic,Undergraduate,Performing Arts,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Performing Arts,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Performing Arts,Palacký University in Olomouc,
Czech Republic,Undergraduate,Performing Arts,Tomas Bata University in Zlin,
Czech Republic,Undergraduate,Philosophy,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Philosophy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Philosophy,Palacký University in Olomouc,
Czech Republic,Undergraduate,Physics & Astronomy,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Physics & Astronomy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Physics & Astronomy,Palacký University in Olomouc,
Czech Republic,Undergraduate,Politics,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Politics,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Politics,Palacký University in Olomouc,
Czech Republic,Undergraduate,Psychology,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Psychology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Psychology,Palacký University in Olomouc,
Czech Republic,Undergraduate,Public Policy,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Undergraduate,Public Policy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Public Policy,Palacký University in Olomouc,
Czech Republic,Undergraduate,Sociology,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Sociology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Sociology,Palacký University in Olomouc,
Czech Republic,Undergraduate,Sports-related Courses,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Sports-related Courses,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Sports-related Courses,Palacký University in Olomouc,
Czech Republic,Undergraduate,Statistics and Operational Research,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Theology, Divinity & Religious Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Undergraduate,Theology, Divinity & Religious Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Theology, Divinity & Religious Studies,Palacký University in Olomouc,
Czech Republic,Undergraduate,Urban Planning,Palacký University in Olomouc,
Czech Republic,Undergraduate,Zoology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Undergraduate,Zoology,Palacký University in Olomouc,
Czech Republic,Postgraduate,Accounting and Finance,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Accounting and Finance,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Accounting and Finance,University of Pardubice,
Czech Republic,Postgraduate,Accounting and Finance,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Anatomy & Physiology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Anatomy & Physiology,Palacký University in Olomouc,
Czech Republic,Postgraduate,Anthropology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Archaeology,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Archaeology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Archaeology,Palacký University in Olomouc,
Czech Republic,Postgraduate,Area Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Area Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Area Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Art & Design,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Art & Design,Palacký University in Olomouc,
Czech Republic,Postgraduate,Art & Design,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Astronomy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Biological Sciences,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Biological Sciences,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Biological Sciences,Palacký University in Olomouc,
Czech Republic,Postgraduate,Built Environment,Palacký University in Olomouc,
Czech Republic,Postgraduate,Built Environment,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Business & Management Studies,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Business & Management Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Business & Management Studies,Czech Technical University in ...,#491-500 QS World University Rankings 2018
Czech Republic,Postgraduate,Business & Management Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Business & Management Studies,NEWTON College,
Czech Republic,Postgraduate,Business & Management Studies,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Business & Management Studies,University of Pardubice,
Czech Republic,Postgraduate,Business & Management Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Chemistry,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Chemistry,Palacký University in Olomouc,
Czech Republic,Postgraduate,Chemistry,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Classics & Ancient History,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Classics & Ancient History,Palacký University in Olomouc,
Czech Republic,Postgraduate,Communication and Media Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Communication and Media Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Communication and Media Studies,University of Pardubice,
Czech Republic,Postgraduate,Communication and Media Studies,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Communication and Media Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Computer Science and Information Systems,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Computer Science and Information Systems,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Computer Science and Information Systems,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Computer Science and Information Systems,Palacký University in Olomouc,
Czech Republic,Postgraduate,Computer Science and Information Systems,University of Pardubice,
Czech Republic,Postgraduate,Computer Science and Information Systems,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Dentistry,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Dentistry,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Dentistry,Palacký University in Olomouc,
Czech Republic,Postgraduate,Development Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Earth and Marine Sciences,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Earth and Marine Sciences,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Earth and Marine Sciences,Palacký University in Olomouc,
Czech Republic,Postgraduate,Economics and Econometrics,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Economics and Econometrics,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Economics and Econometrics,Czech Technical University in ...,#491-500 QS World University Rankings 2018
Czech Republic,Postgraduate,Economics and Econometrics,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Economics and Econometrics,University of Pardubice,
Czech Republic,Postgraduate,Education and Training,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Education and Training,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Education and Training,University of Pardubice,
Czech Republic,Postgraduate,Education and Training,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Education and Training,Palacký University in Olomouc,
Czech Republic,Postgraduate,Engineering - Chemical,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Engineering - General,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Engineering - Manufacturing & Production,University of Pardubice,
Czech Republic,Postgraduate,English Language and Literature,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,English Language and Literature,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,English Language and Literature,Palacký University in Olomouc,
Czech Republic,Postgraduate,English Language and Literature,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Environmental Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Environmental Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Environmental Studies,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Environmental Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Ethnicity, Gender and Diversity,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Ethnicity, Gender and Diversity,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Ethnicity, Gender and Diversity,Palacký University in Olomouc,
Czech Republic,Postgraduate,Finance,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Finance,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Geography,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Geography,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Geography,Palacký University in Olomouc,
Czech Republic,Postgraduate,Hospitality & Leisure Management,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Hospitality & Leisure Management,Palacký University in Olomouc,
Czech Republic,Postgraduate,Human Resources Management,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Human Resources Management,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Human Resources Management,Palacký University in Olomouc,
Czech Republic,Postgraduate,Human Resources Management,NEWTON College,
Czech Republic,Postgraduate,International Relations/Studies/Affairs,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,International Relations/Studies/Affairs,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,International Relations/Studies/Affairs,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,International Relations/Studies/Affairs,Palacký University in Olomouc,
Czech Republic,Postgraduate,Journalism,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Law and Legal Studies,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Law and Legal Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Law and Legal Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Law and Legal Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Law and Legal Studies,University of Pardubice,
Czech Republic,Postgraduate,Library & Information Management,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Library & Information Management,Palacký University in Olomouc,
Czech Republic,Postgraduate,Linguistics,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Linguistics,Palacký University in Olomouc,
Czech Republic,Postgraduate,Linguistics,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Logistics / Supply Chain Management,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Logistics / Supply Chain Management,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Marketing,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Marketing,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Marketing,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Marketing,Palacký University in Olomouc,
Czech Republic,Postgraduate,Marketing,NEWTON College,
Czech Republic,Postgraduate,Materials Sciences,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Materials Sciences,Palacký University in Olomouc,
Czech Republic,Postgraduate,Materials Sciences,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Mathematics,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Mathematics,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Mathematics,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Mathematics,Palacký University in Olomouc,
Czech Republic,Postgraduate,Medicine,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Medicine,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Medicine,University of Pardubice,
Czech Republic,Postgraduate,Medicine,Palacký University in Olomouc,
Czech Republic,Postgraduate,Medicine Related Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Medicine Related Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Medicine Related Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Modern Languages,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Modern Languages,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Modern Languages,Palacký University in Olomouc,
Czech Republic,Postgraduate,Modern Languages,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Nursing,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Nursing,Palacký University in Olomouc,
Czech Republic,Postgraduate,Nursing,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Performing Arts,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Performing Arts,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Performing Arts,Palacký University in Olomouc,
Czech Republic,Postgraduate,Performing Arts,Tomas Bata University in Zlin,
Czech Republic,Postgraduate,Philosophy,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Philosophy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Philosophy,Palacký University in Olomouc,
Czech Republic,Postgraduate,Physics & Astronomy,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Physics & Astronomy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Physics & Astronomy,Palacký University in Olomouc,
Czech Republic,Postgraduate,Politics,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Politics,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Politics,Palacký University in Olomouc,
Czech Republic,Postgraduate,Psychology,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Psychology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Psychology,Palacký University in Olomouc,
Czech Republic,Postgraduate,Public Policy,University of Economics, Prague,#N/A QS World University Rankings® 2014/15
Czech Republic,Postgraduate,Public Policy,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Public Policy,Palacký University in Olomouc,
Czech Republic,Postgraduate,Sociology,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Sociology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Sociology,Palacký University in Olomouc,
Czech Republic,Postgraduate,Sports-related Courses,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Sports-related Courses,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Sports-related Courses,Palacký University in Olomouc,
Czech Republic,Postgraduate,Statistics and Operational Research,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Theology, Divinity & Religious Studies,Charles University,#=314 QS World University Rankings 2018
Czech Republic,Postgraduate,Theology, Divinity & Religious Studies,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Theology, Divinity & Religious Studies,Palacký University in Olomouc,
Czech Republic,Postgraduate,Urban Planning,Palacký University in Olomouc,
Czech Republic,Postgraduate,Zoology,Masaryk University,#551-600 QS World University Rankings 2018
Czech Republic,Postgraduate,Zoology,Palacký University in Olomouc,

