Country Name,Course Lavel,University Name,Course,Ranking
Egypt,Undergraduate,Accounting and Finance,Future University in Egypt,
Egypt,Undergraduate,Accounting and Finance,The American University in Cairo,#=395 QS World University Rankings 2018
Egypt,Undergraduate,Accounting and Finance,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Accounting and Finance,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Accounting and Finance,Minia University,
Egypt,Undergraduate,Accounting and Finance,Benha University - Egypt,
Egypt,Undergraduate,Agriculture & Forestry,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Agriculture & Forestry,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Agriculture & Forestry,Minia University,
Egypt,Undergraduate,Agriculture & Forestry,Benha University - Egypt,
Egypt,Undergraduate,Anatomy & Physiology,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Anatomy & Physiology,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Anatomy & Physiology,Benha University - Egypt,
Egypt,Undergraduate,Anatomy & Physiology,Minia University,
Egypt,Undergraduate,Anthropology,The American University in Cairo,#=395 QS World University Rankings 2018
Egypt,Undergraduate,Anthropology,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Anthropology,Minia University,
Egypt,Undergraduate,Anthropology,Benha University - Egypt,
Egypt,Undergraduate,Archaeology,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Archaeology,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Archaeology,Benha University - Egypt,
Egypt,Undergraduate,Archaeology,Minia University,
Egypt,Undergraduate,Architecture,Future University in Egypt,
Egypt,Undergraduate,Architecture,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Architecture,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Architecture,Minia University,
Egypt,Undergraduate,Architecture,Benha University - Egypt,
Egypt,Undergraduate,Area Studies,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Area Studies,Benha University - Egypt,
Egypt,Undergraduate,Area Studies,Minia University,
Egypt,Undergraduate,Art & Design,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Art & Design,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Art & Design,Benha University - Egypt,
Egypt,Undergraduate,Art & Design,Minia University,
Egypt,Undergraduate,Astronomy,Minia University,
Egypt,Undergraduate,Astronomy,Benha University - Egypt,
Egypt,Undergraduate,Biological Sciences,Cairo University,#481-490 QS World University Rankings 2018
Egypt,Undergraduate,Biological Sciences,Alexandria University,#751-800 QS World University Rankings 2018
Egypt,Undergraduate,Biological Sciences,Benha University - Egypt,
