Country Name,Course Lavel,University Name,Course,Ranking
Dominican Republic,Undergraduate,Accounting and Finance,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Accounting and Finance,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Accounting and Finance,Universidad APEC (UNAPEC),
Dominican Republic,Undergraduate,Accounting and Finance,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Agriculture & Forestry,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Agriculture & Forestry,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Anatomy & Physiology,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Anthropology,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Anthropology,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Archaeology,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Archaeology,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Archaeology,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Architecture,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Architecture,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Architecture,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Architecture,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Art & Design,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Art & Design,Universidad APEC (UNAPEC),
Dominican Republic,Undergraduate,Art & Design,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Art & Design,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Biological Sciences,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Biological Sciences,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Biological Sciences,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Built Environment,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Business & Management Studies,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Business & Management Studies,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Business & Management Studies,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Business & Management Studies,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Business & Management Studies,Universidad APEC (UNAPEC),
Dominican Republic,Undergraduate,Chemistry,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Chemistry,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Classics & Ancient History,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Classics & Ancient History,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Communication and Media Studies,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Communication and Media Studies,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Communication and Media Studies,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Communication and Media Studies,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Computer Science and Information Systems,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Computer Science and Information Systems,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Computer Science and Information Systems,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Computer Science and Information Systems,Universidad APEC (UNAPEC),
Dominican Republic,Undergraduate,Computer Science and Information Systems,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Dentistry,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Dentistry,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Dentistry,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Dentistry,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Earth and Marine Sciences,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Economics and Econometrics,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Economics and Econometrics,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Economics and Econometrics,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Economics and Econometrics,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Education and Training,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Education and Training,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Education and Training,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Education and Training,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Engineering - Aeronautical,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Engineering - Chemical,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Engineering - Chemical,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Engineering - Civil and Structural,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Engineering - Civil and Structural,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Engineering - Civil and Structural,Universidad Nacional Pedro Hen ...,
Dominican Republic,Undergraduate,Engineering - Civil and Structural,Universidad Iberoamericana - UNIBE,
Dominican Republic,Undergraduate,Engineering - Electrical and Electronic,Universidad Autónoma de Santo ...,
Dominican Republic,Undergraduate,Engineering - Electrical and Electronic,Pontificia Universidad Católic ...,
Dominican Republic,Undergraduate,Engineering - Electrical and Electronic,Universidad Nacional Pedro Hen ...,
