Country Name,Course Lavel,University Name,Course,Ranking
Armenia,Postgraduate,Economics and Econometrics,Armenian State University of E ...,
Armenia,Postgraduate,Economics and Econometrics,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Education and Training,Armenian State University of E ...,
Armenia,Postgraduate,Engineering - Aeronautical,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Engineering - Chemical,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Engineering - Electrical and Electronic,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Engineering - General,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Engineering - Mechanical,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Engineering Management,Armenian State University of E ...,
Armenia,Postgraduate,English Language and Literature,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Finance,Armenian State University of E ...,
Armenia,Postgraduate,Hospitality & Leisure Management,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Hospitality & Leisure Management,Armenian State University of E ...,
Armenia,Postgraduate,Human Resources Management,Armenian State University of E ...,
Armenia,Postgraduate,Human Resources Management,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,International Relations/Studies/Affairs,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Law and Legal Studies,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Linguistics,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Logistics / Supply Chain Management,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Marketing,Armenian State University of E ...,
Armenia,Postgraduate,Marketing,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Materials Sciences,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Mathematics,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Medicine Related Studies,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Modern Languages,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Performing Arts,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Philosophy,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Physics & Astronomy,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Politics,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Psychology,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Public Policy,Russian-Armenian (Slavonic) Un ...,
Armenia,Postgraduate,Statistics and Operational Research,Armenian State University of E ...,
Armenia,Postgraduate,Statistics and Operational Research,Russian-Armenian (Slavonic) Un ...,

