Country Name,Course Lavel,University Name,Course,Ranking
Cuba,Undergraduate,Accounting and Finance,Universidad de Cienfuegos,
Cuba,Undergraduate,Agriculture & Forestry,Universidad de Cienfuegos,
Cuba,Undergraduate,Business & Management Studies,Universidad de Cienfuegos,
Cuba,Undergraduate,Chemistry,Universidad de Cienfuegos,
Cuba,Undergraduate,Classics & Ancient History,Universidad de Cienfuegos,
Cuba,Undergraduate,Communication and Media Studies,Universidad de Cienfuegos,
Cuba,Undergraduate,Computer Science and Information Systems,Universidad de Cienfuegos,
Cuba,Undergraduate,Economics and Econometrics,Universidad de Holguín Oscar L ...,
Cuba,Undergraduate,Education and Training,Universidad de Cienfuegos,
Cuba,Undergraduate,Engineering - Chemical,Universidad de Cienfuegos,
Cuba,Undergraduate,Engineering - Mechanical,Universidad de Cienfuegos,
Cuba,Undergraduate,English Language and Literature,Universidad de Cienfuegos,
Cuba,Undergraduate,Environmental Studies,Universidad de Holguín Oscar L ...,
Cuba,Undergraduate,Finance,Universidad de Cienfuegos,
Cuba,Undergraduate,International Relations/Studies/Affairs,Universidad de Holguín Oscar L ...,
Cuba,Undergraduate,Law and Legal Studies,Universidad de Cienfuegos,
Cuba,Undergraduate,Public Policy,Universidad de Holguín Oscar L ...,
Cuba,Postgraduate,Accounting and Finance,Universidad de Cienfuegos,
Cuba,Postgraduate,Agriculture & Forestry,Universidad de Cienfuegos,
Cuba,Postgraduate,Business & Management Studies,Universidad de Cienfuegos,
Cuba,Postgraduate,Chemistry,Universidad de Cienfuegos,
Cuba,Postgraduate,Classics & Ancient History,Universidad de Cienfuegos,
Cuba,Postgraduate,Communication and Media Studies,Universidad de Cienfuegos,
Cuba,Postgraduate,Computer Science and Information Systems,Universidad de Cienfuegos,
Cuba,Postgraduate,Economics and Econometrics,Universidad de Holguín Oscar L ...,
Cuba,Postgraduate,Education and Training,Universidad de Cienfuegos,
Cuba,Postgraduate,Engineering - Chemical,Universidad de Cienfuegos,
Cuba,Postgraduate,Engineering - Mechanical,Universidad de Cienfuegos,
Cuba,Postgraduate,English Language and Literature,Universidad de Cienfuegos,
Cuba,Postgraduate,Environmental Studies,Universidad de Holguín Oscar L ...,
Cuba,Postgraduate,Finance,Universidad de Cienfuegos,
Cuba,Postgraduate,International Relations/Studies/Affairs,Universidad de Holguín Oscar L ...,
Cuba,Postgraduate,Law and Legal Studies,Universidad de Cienfuegos,
Cuba,Postgraduate,Public Policy,Universidad de Holguín Oscar L ...,

