Country Name,Course Lavel,University Name,Course,Ranking
Hungary,Undergraduate,Accounting and Finance,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Accounting and Finance,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Accounting and Finance,CEU Business School,
Hungary,Undergraduate,Accounting and Finance,Central European University,
Hungary,Undergraduate,Accounting and Finance,Institute of International Edu ...,
Hungary,Undergraduate,Accounting and Finance,Budapest Metropolitan University,
Hungary,Undergraduate,Agriculture & Forestry,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Agriculture & Forestry,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Agriculture & Forestry,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Anatomy & Physiology,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Archaeology,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Archaeology,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Archaeology,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Archaeology,CEU Business School,
Hungary,Undergraduate,Archaeology,Central European University,
Hungary,Undergraduate,Architecture,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Area Studies,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Area Studies,Institute of International Edu ...,
Hungary,Undergraduate,Art & Design,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Art & Design,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Art & Design,Budapest Metropolitan University,
Hungary,Undergraduate,Biological Sciences,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Biological Sciences,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Built Environment,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Built Environment,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Business & Management Studies,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Business & Management Studies,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Business & Management Studies,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Business & Management Studies,Budapest Metropolitan University,
Hungary,Undergraduate,Business & Management Studies,Institute of International Edu ...,
Hungary,Undergraduate,Business & Management Studies,Central European University,
Hungary,Undergraduate,Business & Management Studies,CEU Business School,
Hungary,Undergraduate,Chemistry,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Chemistry,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Chemistry,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Classics & Ancient History,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Classics & Ancient History,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Classics & Ancient History,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Communication and Media Studies,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Communication and Media Studies,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Communication and Media Studies,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Communication and Media Studies,Central European University,
Hungary,Undergraduate,Communication and Media Studies,Budapest Metropolitan University,
Hungary,Undergraduate,Computer Science and Information Systems,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Computer Science and Information Systems,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Computer Science and Information Systems,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Computer Science and Information Systems,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Dentistry,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Dentistry,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Development Studies,Institute of International Edu ...,
Hungary,Undergraduate,Earth and Marine Sciences,Central European University,
Hungary,Undergraduate,Economics and Econometrics,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Economics and Econometrics,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Economics and Econometrics,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Economics and Econometrics,Institute of International Edu ...,
Hungary,Undergraduate,Economics and Econometrics,Budapest Metropolitan University,
Hungary,Undergraduate,Economics and Econometrics,Central European University,
Hungary,Undergraduate,Economics and Econometrics,CEU Business School,
Hungary,Undergraduate,Education and Training,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Education and Training,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Education and Training,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Education and Training,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Engineering - Aeronautical,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Engineering - Chemical,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Engineering - Electrical and Electronic,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Engineering - Manufacturing & Production,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Engineering - Mechanical,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,English Language and Literature,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,English Language and Literature,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,English Language and Literature,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Environmental Studies,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Environmental Studies,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Environmental Studies,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Environmental Studies,CEU Business School,
Hungary,Undergraduate,Environmental Studies,Central European University,
Hungary,Undergraduate,Ethnicity, Gender and Diversity,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Ethnicity, Gender and Diversity,CEU Business School,
Hungary,Undergraduate,Ethnicity, Gender and Diversity,Central European University,
Hungary,Undergraduate,Ethnicity, Gender and Diversity,Institute of International Edu ...,
Hungary,Undergraduate,Finance,Institute of International Edu ...,
Hungary,Undergraduate,Finance,Budapest Metropolitan University,
Hungary,Undergraduate,Geography,University of Szeged,#501-550 QS World University Rankings 2018
Hungary,Undergraduate,Geography,University of Debrecen,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Geography,Eötvös Lorànd University,#651-700 QS World University Rankings 2018
Hungary,Undergraduate,Geography,Institute of International Edu ...,
Hungary,Undergraduate,Hospitality & Leisure Management,Corvinus University of Budapest,#801-1000 QS World University Rankings 2018
Hungary,Undergraduate,Hospitality & Leisure Management,Budapest Metropolitan University,
