"4659","Master of Arts [M.A] Get Detailed Fees","37,500"
"4659","Master of Science [M.Sc] Get Detailed Fees","45,000"
"4659","Master of Commerce [M.Com]",""
"4661","Bachelor of Arts [BA] Get Detailed Fees","1,683"
"4661","Bachelor of Science [B.Sc] Get Detailed Fees","2,607"
"4661","Bachelor of Commerce [B.Com] Get Detailed Fees","1,683"
"4661","Master of Arts [M.A] Get Detailed Fees","2,895"
"4661","Master of Commerce [M.Com] (Foreign Trade Management ) Get Detailed Fees","2,895"
"4661","Master of Science [M.Sc] Get Detailed Fees","4,095"
"4665","Bachelor of Science [B.Sc] Get Detailed Fees","3,615"
"4665","Bachelor of Arts [BA] Get Detailed Fees","3,105"
"4665","Bachelor of Physical Education [B.P.Ed] Get Detailed Fees","1,822"
"4665","Bachelor of Business Administration [BBA] Get Detailed Fees","3,138"
"4665","Bachelor of Commerce [B.Com] Get Detailed Fees","3,198"
"4665","Master of Science [M.Sc] Get Detailed Fees","5,098"
"4665","Master of Arts [M.A] Get Detailed Fees","4,668"
"4665","Master of Commerce [M.Com] (Accounting and Finance) Get Detailed Fees","4,668"
"4666","Bachelor of Arts [BA] Get Detailed Fees","1,385"
"4666","Bachelor of Commerce [B.Com] Get Detailed Fees","1,385"
"4666","Master of Science [M.Sc] Get Detailed Fees","4,285"
"4666","Master of Arts [M.A] Get Detailed Fees","2,485"
"4666","Master of Commerce [M.Com] Get Detailed Fees","2,485"
"4666","Bachelor of Science [B.Sc] Get Detailed Fees","3,918"
"4666","Ph.D",""
"4667","Bachelor of Arts [BA] Get Detailed Fees","1,393"
"4667","Bachelor of Science [B.Sc] Get Detailed Fees","1,624"
"4667","Bachelor of Commerce [B.Com] (Computer Applications) Get Detailed Fees","1,393"
"4667","Master of Science [M.Sc] Get Detailed Fees","3,610"
"4667","Master of Arts [MA] (Economics) Get Detailed Fees","2,823"
"4667","Ph.D",""
"4668","Bachelor of Arts [BA] Get Detailed Fees","2,397"
"4668","Bachelor of Science [B.Sc] Get Detailed Fees","2,947"
"4668","Bachelor of Commerce [B.Com] Get Detailed Fees","2,397"
"4668","Master of Arts [M.A] Get Detailed Fees","3,405"
"4668","Master of Science [M.Sc] (Chemistry) Get Detailed Fees","4,605"
"4669","Bachelor of Science [B.Sc] Get Detailed Fees","2,193"
"4669","Bachelor of Arts [BA] Get Detailed Fees","2,177"
"4669","Bachelor of Commerce [B.Com] Get Detailed Fees","2,207"
"4669","Bachelor of Music Get Detailed Fees","2,223"
"4669","Master of Science [M.Sc] Get Detailed Fees","4,133"
"4669","Master of Arts [MA] (English) Get Detailed Fees","4,108"
"4671","Bachelor of Science [B.Sc] Get Detailed Fees","2,900"
"4671","Bachelor of Arts [BA] Get Detailed Fees","2,000"
"4671","Bachelor of Commerce [B.Com] Get Detailed Fees","2,500"
"4671","Master of Arts [M.A] Get Detailed Fees","4,800"
"4671","Master of Commerce [M.Com] Get Detailed Fees","5,000"
"4674","Bachelor of Science [B.Sc] Get Detailed Fees","1,000"
"4674","Bachelor of Arts [BA] Get Detailed Fees","1,000"
"4674","Bachelor of Commerce [B.Com] Get Detailed Fees","1,000"
"4674","Bachelor of Business Administration [BBA] Get Detailed Fees","3,000"
"4674","Master of Science [M.Sc] Get Detailed Fees","1,800"
"4674","Master of Arts [MA] (Economics) Get Detailed Fees","1,800"
"4674","Master of Commerce [M.Com] (Finance) Get Detailed Fees","1,800"
"4674","Ph.D",""
"4675","Bachelor of Arts [BA]",""
"4675","Bachelor of Science [B.Sc]",""
"4675","Bachelor of Commerce [B.Com]",""
"4675","Master of Arts [M.A]",""
"4675","Master of Science [M.Sc]",""
"4675","Master of Commerce [M.Com]",""
"4676","Bachelor of Science [B.Sc] Get Detailed Fees","1,320"
"4676","Bachelor of Arts [BA] Get Detailed Fees","1,320"
"4676","Bachelor of Commerce [B.Com] Get Detailed Fees","1,320"
"4676","Master of Commerce [M.Com] (Taxation) Get Detailed Fees","2,400 *"
"4676","Master of Science [M.Sc] Get Detailed Fees","2,400 *"
"4676","Master of Arts [M.A] Get Detailed Fees","2,400 *"
"4677","Bachelor of Arts [BA] Get Detailed Fees","18,000"
"4677","Bachelor of Science [B.Sc] Get Detailed Fees","22,500"
"4677","Bachelor of Commerce [B.Com] Get Detailed Fees","18,000"
"4677","Master of Commerce [M.Com] Get Detailed Fees","37,500"
"4677","Master of Science [M.Sc] Get Detailed Fees","45,000"
"4677","Master of Arts [MA] (History) Get Detailed Fees","37,500"
"4681","Bachelor of Science [B.Sc]",""
"4681","Bachelor of Arts [BA]",""
"4681","Bachelor of Business Management [BBM]",""
"4681","Bachelor of Commerce [B.Com]",""
"4685","Bachelor of Science [B.Sc] Get Detailed Fees","1,675"
"4685","Bachelor of Arts [BA] Get Detailed Fees","1,300"
"4685","Bachelor of Commerce [B.Com] Get Detailed Fees","1,300"
"4685","Master of Arts [M.A] Get Detailed Fees","2,225"
"4685","Master of Science [M.Sc] Get Detailed Fees","2,225"
"4685","Master of Commerce [M.Com] Get Detailed Fees","2,225"
"4700","Bachelor of Arts [BA]",""
"4700","Bachelor of Business Management [BBM]",""
"4700","Bachelor of Commerce [B.Com]",""
"4700","Bachelor of Science [B.Sc]",""
"4700","Bachelor of Computer Application [BCA]",""
"4702","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","5,715"
"4702","Bachelor of Arts [BA] Get Detailed Fees","5,715"
"4702","Bachelor of Commerce [B.Com] Get Detailed Fees","5,715"
"4702","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","6,222"
"4719","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","4,050"
"4719","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","4,650"
"4719","Bachelor of Science [B.Sc] Get Detailed Fees","8,130"
"4719","Bachelor of Arts [BA] Get Detailed Fees","3,930"
"4719","Bachelor of Commerce [B.Com] Get Detailed Fees","4,050"
"4719","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","4,350"
"4719","Master of Commerce [M.Com] Get Detailed Fees","12,000"
"4726","Bachelor of Arts [BA] Get Detailed Fees","11,065"
"4726","Bachelor of Commerce [B.Com] Get Detailed Fees","14,148"
"4726","Bachelor of Business Management [BBM] Get Detailed Fees","15,148"
"4726","Bachelor of Computer Application [BCA] Get Detailed Fees","16,042"
"4728","Bachelor of Science [B.Sc] Get Detailed Fees","3,268"
"4728","Bachelor of Arts [BA] Get Detailed Fees","3,045"
"4728","Bachelor of Commerce [B.Com] Get Detailed Fees","3,045"
"4728","Master of Commerce [M.Com] Get Detailed Fees","8,873"
"4728","Master of Science [M.Sc] (Mathematics) Get Detailed Fees","10,770"
"4728","Certification",""
"4734","Bachelor of Science [B.Sc]",""
"4734","Bachelor of Arts [BA]",""
"4734","Bachelor of Education [B.Ed]",""
"4734","Bachelor of Business Management [BBM] Get Detailed Fees","7,510"
"4734","Bachelor of Commerce [B.Com] Get Detailed Fees","3,370"
"4741","Bachelor of Arts [B.A] {Hons.}",""
"4741","Bachelor of Science [B.Sc] {Hons.}",""
"4741","Bachelor of Arts [BA]",""
"4741","Bachelor of Business Management [BBM]",""
"4741","Bachelor of Commerce [B.Com] {Hons.}",""
"4741","Bachelor of Computer Application [BCA]",""
"4743","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","17,622"
"4743","Bachelor of Arts [BA] Get Detailed Fees","17,622"
"4743","Bachelor of Commerce [B.Com] Get Detailed Fees","17,622"
"4743","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","17,622"
"4743","Master of Arts [MA] (Punjabi) Get Detailed Fees","17,773"
"4743","Master of Commerce [M.Com] Get Detailed Fees","17,673"
"4748","Bachelor of Science [B.Sc]",""
"4748","Bachelor of Commerce [B.Com]",""
"4748","Bachelor of Business Management [BBM]",""
"4748","Bachelor of Business Administration [BBA] (Computer Applications)",""
"4748","Bachelor of Science [B.Sc] (Fashion Design)",""
"4748","Bachelor of Computer Application [BCA]",""
"4748","Master of Commerce [M.Com]",""
"4748","Master of Science [M.Sc]",""
"4748","Master in International Business [MIB]",""
"4748","Master of Philosophy [M.Phil]",""
"4753","Bachelor of Science [B.Sc] Get Detailed Fees","13,200"
"4753","Bachelor of Commerce [B.Com] Get Detailed Fees","11,200"
"4753","Bachelor of Arts [BA] Get Detailed Fees","7,950"
"4753","Bachelor of Business Administration [BBA] Get Detailed Fees","10,533"
"4753","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","15,533"
"4753","Bachelor of Computer Application [BCA] Get Detailed Fees","13,200"
"4753","Bachelor of Science [B.Sc] (Interior Design) Get Detailed Fees","13,200"
"4753","Master of Science [M.Sc] Get Detailed Fees","19,300"
"4753","Master of Arts [MA] (Human Resource Management) Get Detailed Fees","14,300"
"4753","Master of Commerce [M.Com] Get Detailed Fees","12,800"
"4753","Ph.D. (Commerce)",""
"4753","M.Phil (Commerce and Management) Get Detailed Fees","19,000"
"4768","Bachelor of Science [B.Sc] Get Detailed Fees","3,370"
"4768","Bachelor of Arts [BA] Get Detailed Fees","3,370"
"4768","Bachelor of Computer Application [BCA] Get Detailed Fees","14,710"
"4768","Bachelor of Business Management [BBM] Get Detailed Fees","7,510"
"4768","Bachelor of Commerce [B.Com] Get Detailed Fees","3,370"
"4773","Bachelor of Arts [BA] Get Detailed Fees","6,242"
"4773","Bachelor of Business Administration [BBA] Get Detailed Fees","16,000"
"4773","Bachelor of Commerce [B.Com] Get Detailed Fees","6,242"
"4785","Bachelor of Commerce [B.Com]",""
"4785","Bachelor of Science [B.Sc]",""
"4785","Bachelor of Computer Application [BCA]",""
"4785","Master of Commerce [M.Com]",""
"4785","Master of Computer Applications [M.C.A]",""
"4785","Master of Computer Applications [M.C.A] {Lateral}",""
"4800","Master of Business Administration [MBA]",""
"4800","Master of Business Administration [MBA] (Finance)",""
"4800","Bachelor of Science [B.Sc]",""
"4800","Bachelor of Arts [BA]",""
"4800","Bachelor of Computer Application [BCA]",""
"4800","Bachelor of Commerce [B.Com]",""
"4800","Master of Science [M.Sc]",""
"4800","Master of Arts [MA] (English)",""
"4800","Master of Commerce [M.Com]",""
"4805","Bachelor of Science [B.Sc]",""
"4805","Bachelor of Arts [BA]",""
"4805","Bachelor of Commerce [B.Com]",""
"4805","Master of Science [M.Sc]",""
"4805","Master of Arts [MA] (English)",""
"4805","Master of Commerce [M.Com]",""
"4805","Diploma in Computer Application [DCA]",""
"4812","Bachelor of Arts [BA]",""
"4812","Bachelor of Business Management [BBM]",""
"4812","Bachelor of Commerce [B.Com]",""
"4823","Master of Business Administration [MBA] Get Detailed Fees","27,000"
"4823","Bachelor of Science [B.Sc] Get Detailed Fees","11,430"
"4823","Bachelor of Arts [BA] Get Detailed Fees","7,600"
"4823","Bachelor of Commerce [B.Com] Get Detailed Fees","7,980"
"4823","Master of Technology [M.Tech] (Digital Electronics & Communication Systems)",""
"4823","Master of Science [M.Sc] (Chemistry) Get Detailed Fees","35,200"
"4823","Master of Computer Applications [M.C.A] Get Detailed Fees","27,000"
"4823","Diploma in Elementary Education - [D.El.Ed.]",""
"4856","Bachelor of Science [B.Sc] Get Detailed Fees","2,753"
"4856","Bachelor of Arts [BA] Get Detailed Fees","2,537"
"4856","Bachelor of Commerce [B.Com] Get Detailed Fees","2,537"
"4856","Master of Science [M.Sc] Get Detailed Fees","4,385"
"4856","Ph.D. (Chemistry)",""
"4862","Bachelor of Arts [BA] Get Detailed Fees","5,670"
"4862","Bachelor of Science [B.Sc] Get Detailed Fees","5,670"
"4862","Bachelor of Commerce [B.Com] (Tax Procedure and practice) Get Detailed Fees","5,670"
"4862","Master of Arts [M.A] Get Detailed Fees","7,200"
"4862","Master of Commerce [M.Com] Get Detailed Fees","7,200"
"4868","Bachelor of Arts [BA]",""
"4868","Bachelor of Commerce [B.Com]",""
"4870","Master of Business Administration [MBA] Get Detailed Fees","26,700"
"4870","Bachelor of Science [B.Sc] Get Detailed Fees","6,500"
"4870","Bachelor of Arts [BA] Get Detailed Fees","3,000"
"4870","Bachelor of Commerce [B.Com] Get Detailed Fees","4,500"
"4870","Bachelor of Education [B.Ed] Get Detailed Fees","16,500"
"4870","Master of Science [M.Sc] Get Detailed Fees","24,550"
"4870","Master of Arts [M.A] Get Detailed Fees","8,000"
"4870","Master of Computer Applications [M.C.A] Get Detailed Fees","26,700"
"4870","Diploma in Elementary Education - [D.El.Ed.]",""
"4873","Bachelor of Arts [BA] Get Detailed Fees","5,654"
"4873","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","5,934"
"4873","Bachelor of Science [B.Sc] Get Detailed Fees","6,594"
"4873","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","6,994"
"4873","Bachelor of Commerce [B.Com] Get Detailed Fees","7,824"
"4873","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","8,104"
"4874","Bachelor of Arts [BA] Get Detailed Fees","1,116"
"4874","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,910"
"4874","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","2,690"
"4874","Bachelor of Science [B.Sc] Get Detailed Fees","2,150"
"4874","Bachelor of Commerce [B.Com] Get Detailed Fees","1,590"
"4874","Bachelor of Commerce [B.Com] {Hons.} (Accountancy) Get Detailed Fees","2,040"
"4875","Bachelor of Science [B.Sc] Get Detailed Fees","13,083"
"4875","Bachelor of Arts [BA] Get Detailed Fees","12,750"
"4875","Bachelor of Business Administration [BBA] Get Detailed Fees","12,750"
"4875","Bachelor of Commerce [B.Com] Get Detailed Fees","12,750"
"4875","Bachelor of Computer Application [BCA] Get Detailed Fees","17,083"
"4875","Master of Science [M.Sc] Get Detailed Fees","18,750"
"4875","Master of Arts [M.A] Get Detailed Fees","15,250"
"4875","Master of Social Work [MSW] Get Detailed Fees","15,250"
"4875","Master of Commerce [M.Com] Get Detailed Fees","15,250"
"4875","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","9,000"
"4875","Master of Computer Applications [M.C.A] {Lateral}",""
"4875","Master of Computer Applications [M.C.A] Get Detailed Fees","61,167"
"4875","Master of Philosophy [M.Phil] Get Detailed Fees","28,000"
"4875","Ph.D Get Detailed Fees","27,333"
"4875","Diploma Get Detailed Fees","9,000"
"4884","Bachelor of Arts [BA] Get Detailed Fees","1,595"
"4884","Bachelor of Science [B.Sc] Get Detailed Fees","1,995"
"4884","Bachelor of Commerce [B.Com] Get Detailed Fees","1,595"
"4884","Master of Science [M.Sc] Get Detailed Fees","2,965"
"4884","Master of Arts [M.A] Get Detailed Fees","37,500"
"4884","Master of Commerce [M.Com] (Finance) Get Detailed Fees","2,965"
"4885","Master of Business Administration [MBA]",""
"4885","Bachelor of Arts [BA]",""
"4885","Bachelor of Commerce [B.Com]",""
"4885","Bachelor of Science [B.Sc]",""
"4885","Bachelor of Business Administration [BBA]",""
"4885","Bachelor of Literature",""
"4885","Bachelor of Computer Application [BCA]",""
"4885","Master of Science [M.Sc]",""
"4885","Master of Computer Applications [M.C.A]",""
"4885","Master of Commerce [M.Com]",""
"4885","Master of Computer Applications [M.C.A] {Lateral}",""
"4885","Master of Arts [M.A]",""
"4885","Post Graduate Diploma",""
"4885","Diploma",""
"4885","Post Graduate Diploma in Information Technology Management [PGDITM]",""
"4885","Certification",""
"4888","Bachelor of Science [B.Sc] Get Detailed Fees","2,321"
"4888","Bachelor of Arts [BA] Get Detailed Fees","1,000"
"4888","Bachelor of Commerce [B.Com] Get Detailed Fees","2,323"
"4888","Master of Science [M.Sc] (Physics) Get Detailed Fees","3,800"
"4893","Bachelor of Science [B.Sc] Get Detailed Fees","16,940"
"4893","Bachelor of Arts [BA] Get Detailed Fees","8,653"
"4893","Bachelor of Commerce [B.Com] Get Detailed Fees","16,163"
"4893","Bachelor of Business Administration [BBA] Get Detailed Fees","22,223"
"4893","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","24,940"
"4893","Bachelor of Computer Application [BCA] Get Detailed Fees","22,973"
"4893","Master of Science [M.Sc] Get Detailed Fees","13,220"
"4893","Master of Arts [M.A] Get Detailed Fees","8,370"
"4893","Master of Commerce [M.Com] Get Detailed Fees","18,000"
"4901","Bachelor of Science [B.Sc] Get Detailed Fees","7,915"
"4901","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","4,315"
"4901","Bachelor of Business Administration [BBA] Get Detailed Fees","10,675"
"4901","Bachelor of Commerce [B.Com] Get Detailed Fees","4,315"
"4901","Bachelor of Music Get Detailed Fees","10,315"
"4901","Master of Computer Applications [M.C.A] Get Detailed Fees","23,830"
"4901","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","3,250 *"
"4901","Master of Science [M.Sc] (Biotechnology) Get Detailed Fees","23,830"
"4901","Cisco Certified Network Administrator [CCNA] Get Detailed Fees","3,250 *"
"4906","Bachelor of Science [B.Sc] Get Detailed Fees","2,230"
"4906","Bachelor of Arts [BA] Get Detailed Fees","1,830"
"4906","Bachelor of Commerce [B.Com] Get Detailed Fees","1,830"
"4906","Master of Science [M.Sc] Get Detailed Fees","4,310"
"4906","Master of Arts [M.A] Get Detailed Fees","3,110"
"4906","Master of Commerce [M.Com] Get Detailed Fees","3,110"
"4906","Ph.D. (Commerce) Get Detailed Fees","5,060"
"4913","Bachelor of Science [B.Sc] Get Detailed Fees","5,640"
"4913","Bachelor of Arts [BA] Get Detailed Fees","9,840"
"4913","Bachelor of Commerce [B.Com] Get Detailed Fees","4,840"
"4913","Bachelor of Computer Application [BCA] Get Detailed Fees","91,667"
"4913","Master of Science [M.Sc] Get Detailed Fees","9,130"
"4913","Master of Arts [M.A] Get Detailed Fees","7,030"
"4913","Master of Commerce [M.Com] Get Detailed Fees","7,030"
"4915","Bachelor of Science [B.Sc] Get Detailed Fees","6,480"
"4915","Bachelor of Arts [BA] Get Detailed Fees","2,680"
"4915","Bachelor of Commerce [B.Com] Get Detailed Fees","2,680"
"4915","Master of Science [M.Sc] Get Detailed Fees","3,600"
"4915","Master of Commerce [M.Com] (Finance) Get Detailed Fees","4,260"
"4917","Bachelor of Science [B.Sc] Get Detailed Fees","3,032 *"
"4917","Bachelor of Arts [BA] (Sanskrit) Get Detailed Fees","3,022 *"
"4917","Bachelor of Education [B.Ed] Get Detailed Fees","6,000 *"
"4917","Bachelor of Business Administration [BBA] Get Detailed Fees","9,500"
"4917","Bachelor of Commerce [B.Com] Get Detailed Fees","11,175 *"
"4917","Master of Arts [M.A] Get Detailed Fees","3,062 *"
"4917","Master of Science [M.Sc] Get Detailed Fees","3,062 *"
"4917","Master of Commerce [M.Com] Get Detailed Fees","3,062 *"
"4917","Ph.D",""
"4917","Ph.D. (Business Administration)",""
"4918","Bachelor of Science [B.Sc] Get Detailed Fees","6,480"
"4918","Bachelor of Arts [BA] Get Detailed Fees","2,800"
"4918","Bachelor of Commerce [B.Com] Get Detailed Fees","2,680"
"4918","Master of Science [M.Sc] Get Detailed Fees","4,260"
"4918","Master of Arts [MA] (Public Administration) Get Detailed Fees","4,260"
"4923","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","10,800"
"4923","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","12,000"
"4923","Bachelor of Arts [BA] Get Detailed Fees","9,600"
"4923","Bachelor of Business Administration [BBA] Get Detailed Fees","12,000"
"4923","Bachelor of Commerce [B.Com] Get Detailed Fees","9,600"
"4923","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","10,800"
"4923","Bachelor of Science [B.Sc] Get Detailed Fees","12,000"
"4923","Bachelor of Business Administration [BBA] {Hons.} (Marketing) Get Detailed Fees","12,000"
"4923","Bachelor of Business Administration [BBA] {Hons.} (Human Resource Management) Get Detailed Fees","12,000"
"4933","Bachelor of Arts [BA]",""
"4933","Bachelor of Arts [B.A] {Hons.}",""
"4933","Bachelor of Science [B.Sc]",""
"4933","Bachelor of Science [B.Sc] {Hons.}",""
"4933","Bachelor of Commerce [B.Com]",""
"4933","Bachelor of Computer Application [BCA]",""
"4934","Bachelor of Arts [BA] Get Detailed Fees","3,912"
"4934","Bachelor of Business Management [BBM]",""
"4934","Bachelor of Commerce [B.Com] Get Detailed Fees","3,912"
"4934","Bachelor of Computer Application [BCA] Get Detailed Fees","25,245"
"4934","Master of Social Work [MSW] Get Detailed Fees","8,500"
"4934","Master of Commerce [M.Com] Get Detailed Fees","15,000"
"4934","Certification",""
"4942","Bachelor of Arts [BA] Get Detailed Fees","2,357"
"4942","Bachelor of Science [B.Sc] Get Detailed Fees","2,357"
"4942","Bachelor of Commerce [B.Com] Get Detailed Fees","2,357"
"4942","Bachelor of Library and Information Science [B.Lib.I.Sc] Get Detailed Fees","7,070"
"4942","Master of Science [M.Sc] Get Detailed Fees","4,420"
"4942","Master of Arts [MA] (English) Get Detailed Fees","4,420"
"4942","Master of Commerce [M.Com] Get Detailed Fees","4,420"
"4942","Master of Tourism Administration (M.T.A.)",""
"4942","Ph.D",""
"4945","Bachelor of Science [B.Sc]",""
"4945","Bachelor of Arts [BA]",""
"4945","Bachelor of Social Work [BSW]",""
"4945","Bachelor of Business Management [BBM] Get Detailed Fees","7,510"
"4945","Bachelor of Commerce [B.Com]",""
"4945","Bachelor of Computer Application [BCA] Get Detailed Fees","14,710"
"4945","Master of Science [M.Sc] Get Detailed Fees","35,075"
"4945","Master of Arts [M.A] Get Detailed Fees","4,925"
"4945","Master of Social Work [MSW] Get Detailed Fees","26,625"
"4945","Master of Commerce [M.Com] Get Detailed Fees","36,125"
"4945","Diploma",""
"4945","Certification",""
"4945","Certificate Course in Kannada",""
"4946","Bachelor of Arts [BA] Get Detailed Fees","31,150"
"4946","Bachelor of Science [B.Sc] Get Detailed Fees","32,819"
"4946","Bachelor of Commerce [B.Com] Get Detailed Fees","46,750"
"4946","Bachelor of Computer Application [BCA] Get Detailed Fees","58,694"
"4946","Master of Science [M.Sc]",""
"4946","Master of Arts [MA] (Economics)",""
"4946","Master of Social Work [MSW]",""
"4946","Post Graduate Diploma in Human Resource Management [PGDHRM]",""
"4947","Master of Business Administration [MBA]",""
"4947","Bachelor of Science [B.Sc]",""
"4947","Bachelor of Arts [BA]",""
"4947","Bachelor of Commerce [B.Com]",""
"4947","Master of Science [M.Sc]",""
"4948","Bachelor of Arts [BA] Get Detailed Fees","3,370"
"4948","Bachelor of Business Management [BBM] Get Detailed Fees","7,510"
"4948","Bachelor of Commerce [B.Com] Get Detailed Fees","3,770"
"4948","Bachelor of Computer Application [BCA] Get Detailed Fees","14,710"
"4954","Bachelor of Science [B.Sc] Get Detailed Fees","1,713"
"4954","Bachelor of Arts [BA] Get Detailed Fees","1,580"
"4954","Bachelor of Commerce [B.Com] Get Detailed Fees","18,000"
"4954","Master of Science [M.Sc] Get Detailed Fees","8,300"
"4954","Master of Commerce [M.Com] Get Detailed Fees","3,600"
"4954","Diploma",""
"4954","Post Graduate Diploma in Computer Applications [PGDCA]",""
"4954","Certification",""
"4955","Bachelor of Science [B.Sc] Get Detailed Fees","2,321"
"4955","Bachelor of Arts [BA] Get Detailed Fees","2,321"
"4955","Bachelor of Commerce [B.Com] (Tourism & Travel Management) Get Detailed Fees","2,321"
"4955","Master of Science [M.Sc] Get Detailed Fees","3,800"
"4957","Bachelor of Science [B.Sc] Get Detailed Fees","2,618"
"4957","Bachelor of Arts [BA] Get Detailed Fees","2,268"
"4957","Bachelor of Commerce [B.Com] Get Detailed Fees","2,268"
"4957","Bachelor of Computer Application [BCA] Get Detailed Fees","2,268"
"4957","Master of Science [M.Sc] Get Detailed Fees","4,648"
"4957","Master of Arts [M.A] Get Detailed Fees","3,448"
"4957","Master of Commerce [M.Com] Get Detailed Fees","3,448"
"4959","Bachelor of Science [B.Sc] Get Detailed Fees","4,370"
"4959","Bachelor of Arts [BA] Get Detailed Fees","2,085"
"4959","Bachelor of Commerce [B.Com] Get Detailed Fees","2,085"
"4959","Bachelor of Business Administration [BBA] Get Detailed Fees","18,120"
"4959","Bachelor of Computer Application [BCA] Get Detailed Fees","37,620"
"4959","Master of Science [M.Sc] Get Detailed Fees","4,240"
"4959","Master of Arts [M.A] Get Detailed Fees","3,040"
"4959","Master of Social Work [MSW]",""
"4959","Master of Commerce [M.Com] (Financial Management) Get Detailed Fees","3,040"
"4959","Ph.D",""
"4963","Bachelor of Arts [BA] Get Detailed Fees","8,000 *"
"4963","Bachelor of Business Administration [BBA] Get Detailed Fees","8,000 *"
"4963","Bachelor of Commerce [B.Com] Get Detailed Fees","10,000 *"
"4963","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","10,000 *"
"4963","Bachelor of Science [B.Sc] Get Detailed Fees","13,000 *"
"4963","Bachelor of Computer Application [BCA] Get Detailed Fees","12,000 *"
"4963","Master of Science [M.Sc] Get Detailed Fees","25,000 *"
"4963","Master of Arts [M.A] Get Detailed Fees","10,000 *"
"4963","Master of Commerce [M.Com] Get Detailed Fees","10,000 *"
"4963","Master of Human Resource Management [MHRM] Get Detailed Fees","10,000 *"
"4963","Post Graduate Diploma in Computer Applications [PGDCA]",""
"4963","Master of Journalism and Mass Communication [MJMC] Get Detailed Fees","10,000 *"
"4975","Bachelor of Science [B.Sc] Get Detailed Fees","2,518"
"4975","Bachelor of Arts [BA] Get Detailed Fees","2,518"
"4975","Bachelor of Commerce [B.Com] Get Detailed Fees","22,500"
"4975","Master of Commerce [M.Com] Get Detailed Fees","3,548"
"4975","Master of Science [M.Sc] Get Detailed Fees","5,948"
"4975","Master of Arts [MA] (English) Get Detailed Fees","3,548"
"4975","M.Phil (Business Studies) Get Detailed Fees","61,500"
"4980","Bachelor of Commerce [B.Com] Get Detailed Fees","22,500"
"4980","Bachelor of Business Administration [BBA] Get Detailed Fees","18,000"
"4980","Bachelor of Computer Application [BCA] Get Detailed Fees","37,500"
"4980","Bachelor of Science [B.Sc] (Computer Science) Get Detailed Fees","22,500"
"4980","Master of Commerce [M.Com] (Finance) Get Detailed Fees","37,500"
"4981","Bachelor of Science [B.Sc]",""
"4981","Bachelor of Arts [BA]",""
"4981","Bachelor of Commerce [B.Com]",""
"4981","Bachelor of Computer Application [BCA]",""
"4981","Master of Arts [M.A]",""
"4981","Master of Human Resource Management [MHRM]",""
"4981","Master of Commerce [M.Com] (Computer Applications)",""
"4981","Post Graduate Diploma in E-Commerce",""
"4981","Master of Science [M.Sc] (Mathematics)",""
"4981","Master of Computer Applications [M.C.A]",""
"4981","Master of Philosophy [M.Phil]",""
"4981","Ph.D",""
"4991","Bachelor of Arts [BA]",""
"4991","Bachelor of Science [B.Sc]",""
"4991","Bachelor of Education [B.Ed]",""
"4991","Bachelor of Commerce [B.Com]",""
"4991","Master of Arts [M.A]",""
"4997","Bachelor of Arts [BA] Get Detailed Fees","2,000"
"4997","Bachelor of Science [B.Sc] Get Detailed Fees","2,440"
"4997","Bachelor of Commerce [B.Com] Get Detailed Fees","2,000"
"4997","Master of Science [M.Sc] Get Detailed Fees","4,500"
"4997","Master of Science [M.S] (Physics) Get Detailed Fees","4,500"
"4997","Master of Arts [MA] (English) Get Detailed Fees","4,000"
"4997","Master of Commerce [M.Com] Get Detailed Fees","5,425"
"5001","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","3,733"
"5001","Bachelor of Arts [BA] Get Detailed Fees","3,050"
"5001","Bachelor of Commerce [B.Com] Get Detailed Fees","3,323"
"5001","Bachelor of Commerce [B.Com] {Hons.} (Accountancy) Get Detailed Fees","4,277"
"5001","Bachelor of Science [B.Sc] Get Detailed Fees","4,057"
"5003","Bachelor of Arts [BA]",""
"5003","Bachelor of Commerce [B.Com]",""
"5003","Bachelor of Science [B.Sc]",""
"5005","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,064"
