"247","Hong Kong","HKUST Business School","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/hkust-business-school_15025_medium_0.jpg","null","null","/node/309771","","null","null","null","null","null","null",
"248","Poland","University of Warsaw","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-warsaw_663_medium.jpg","null","null","/node/297198","","Public","Very High","42,844","3,522","2,712","null",
"249","Poland","Jagiellonian University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/jagiellonian-university_300_medium.jpg","null","null","/node/294196","","Public","High","41,492","3,901","2,506","null",
"250","Poland","Warsaw University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/warsaw-university-of-technology_662_medium.jpg","null","null","/node/297199","","Public","Very High","34,915","2,349","1,507","null",
"251","Poland","University of Wroclaw","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-wroclaw_1465_medium.jpg","null","null","/node/296500","","Public","High","27,572","1,869","1,497","null",
"252","Poland","Nicolaus Copernicus University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/nicolaus-copernicus-university-_592560cf2aeae70239af503a_medium.jpg","null","null","/node/296502","","Public","High","23,580","2,037","450","null",
"253","Poland","University of Lodz","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-lodz_592560cf2aeae70239af4be4_medium_0.jpg","null","null","/node/294038","","null","High","29,652","1,906","1,237","null",
"254","Poland","Lodz Film School","null","","null","null","/node/308139","","null","null","null","null","null","null",
"255","Poland","Warsaw School of Tourism and Hospitality Management","null","","null","null","/node/295856","","null","null","null","null","null","null",
"256","Poland","University of Zielona Góra (Uniwersytet Zielonogórski)","null","","null","null","/node/295866","","Public","Very High","null","null","null","null",
"257","Poland","Lodz University of Technology","null","","null","null","/node/371281","","null","null","null","null","null","null",
"258","Poland","Academy of Fine Arts in Warsaw","null","","null","null","/node/293947","","null","null","null","null","null","null",
"259","Poland","University of Social Sciences and Humanities","null","","null","null","/node/295418","","null","null","null","null","null","null",
"260","Poland","Poznan University of Technology","null","","null","null","/node/371303","","null","null","null","null","null","null",
"261","Poland","Vistula University","null","","null","null","/node/296056","","null","Low","3,138","236","512","null",
"262","Poland","University of Bialystok","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-bialystok_592560cf2aeae70239af5040_medium.jpg","null","null","/node/296498","","null","High","10,111","745","null","null",
"263","Poland","Polish Academy of Sciences","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/polish-academy-of-sciences_592560df9988f300e2320892_medium.jpg","null","null","/node/296873","","null","null","null","null","null","null",
"264","Poland","Wroclaw University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/wroclaw-university-of-technology_592560cf2aeae70239af5039_medium.jpg","null","null","/node/296503","","Public","Very High","29,456","1,880","null","null",
"265","Poland","Warsaw University of Life Sciences – SGGW (WULS-SGGW)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/warsaw-university-of-life-sciences-sggw-wuls-sggw_14932_medium.jpg","null","null","/node/294091","","Public","High","15,295","1,139","1,044","null",
"266","Poland","University of Information Technology and Management in Rzeszow","null","","null","null","/node/330029","","null","null","null","null","null","null",
"267","Poland","AGH University of Science and Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/agh-university-of-science-and-technology_1461_medium.jpg","null","null","/node/296504","","Public","Very High","26,882","1,823","465","null",
"268","Poland","The Fryderyk Chopin University of Music","null","","null","null","/node/294026","","null","null","null","null","null","null",
"269","Poland","Wroclaw University of Economics","null","","null","null","/node/293780","","null","null","null","null","null","null",
"270","Poland","Technical University of Lublin","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/technical-university-of-lublin_592560cf2aeae70239af5041_medium.jpg","null","null","/node/296497","","null","Very High","8,893","482","337","null",
"271","Poland","Gdynia Maritime University","null","","null","null","/node/294157","","null","null","null","null","null","null",
"272","Poland","University of Silesia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-silesia_592560cf2aeae70239af503f_medium.jpg","null","null","/node/296499","","Public","High","20,951","1,866","null","null",
"273","Poland","Gdansk University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/gdansk-university-of-technology_592560e59988f300e2321bdf_medium_0.jpg","null","null","/node/371307","","Public","Very High","19,441","1,204","410","null",
"274","Poland","University of Opole","null","","null","null","/node/296410","","Public","High","null","null","null","null",
"275","Poland","Warsaw Management University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/warsaw-management-university_5a394c97acb29507b62611d4_medium_0.jpg","null","null","/node/377037","","null","null","null","null","null","null",
"276","Poland","Adam Mickiewicz University, Poznań","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/adam-mickiewicz-university-pozna_592560e29988f300e2321163_medium_0.jpg","null","null","/node/295689","","Public","High","39,798","2,916","671","null",
"277","Poland","Warsaw School of Economics (SGH)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/warsaw-school-of-economics-sgh_592560cf2aeae70239af5664_medium.jpg","null","null","/node/293774","","null","null","null","null","null","null",
"278","Poland","Collegium Civitas","null","","null","null","/node/295075","","null","null","null","null","null","null",
"279","Poland","University of Rzeszów","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-rzeszw_592560cf2aeae70239af5042_medium.jpg","null","null","/node/296496","","Public","Medium","16,201","1,211","null","null",
"280","Poland","Kozminski University","null","","null","null","/node/294151","","null","null","null","null","null","null",
"281","Poland","Cracow University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/cracow-university-of-technology_592560cf2aeae70239af503e_medium.jpg","null","null","/node/296411","","Public","High","13,403","1,075","null","null",
"282","Poland","UNIVERSITY OF GDANSK","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-gdansk_592560cf2aeae70239af5043_medium.jpg","null","null","/node/296409","","Public","Very High","24,769","1,584","null","null",
"283","Poland","Polytechnic University, Warsaw","null","","null","null","/node/296501","","null","null","null","null","null","null",
"284","Botswana","University of Botswana","null","","null","null","/node/294210","","null","null","null","null","null","null",
"285","Botswana","Botswana College of Agriculture","null","","null","null","/node/294284","","null","null","null","null","null","null",
"286","Costa Rica","ULACIT - Universidad Latinoamericana de Ciencia y Tecnología, Costa Rica","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/-ulacit-universidad-latinoamericana-de-ciencia-y-tecnologa-costa-rica_592560cf2aeae70239af4dbb_medium_0.jpg","null","null","/node/297550","http://www.ulacit.ac.cr","Private","Low","2,250","153","158","1",
"295","Costa Rica","Universidad Latina de Costa Rica","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-latina-de-costa-rica_793_medium_0.jpg","null","null","/node/294700","http://ulatina.ac.cr/international-programs/","Private","Low","22,483","907","872","null",
"304","Costa Rica","Universidad de Costa Rica","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-costa-rica_789_medium.jpg","null","null","/node/294681","","Public","Medium","35,702","3,593","283","null",
"305","Costa Rica","Universidad Nacional Costa Rica","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-nacional-costa-rica_592560cf2aeae70239af52c1_medium.jpg","null","null","/node/295076","","Public","Medium","15,218","1,173","null","null",
"306","Costa Rica","Universidad Para La Paz","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-para-la-paz_592560cf2aeae70239af5396_medium.jpg","null","null","/node/295283","","Public","Low","null","null","null","null",
"307","Costa Rica","Instituto Tecnológico de Costa Rica -TEC","null","","null","null","/node/293709","","null","null","null","null","null","null",
"308","Costa Rica","Universidad Americana (Costa Rica) (UAM)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-americana-costa-rica-uam_24581_medium.jpg","null","null","/node/302938","","null","null","null","null","null","null",
"309","Costa Rica","Universidad para la Cooperacion Internacional (UCI)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-para-la-cooperacion-internacional-uci_592560cf2aeae70239af4dbf_medium.jpg","null","null","/node/297538","","Private","Low","3,000","null","60","null",
"310","Costa Rica","Universidad Hispanoamericana- Escuela de Posgrados","null","","null","null","/node/296044","","null","null","null","null","null","null",
"311","Costa Rica","Universidad Internacional de las Américas","null","","null","null","/node/295665","","null","null","null","null","null","null",
"312","Costa Rica","Instituto Universal de Idiomas","null","","null","null","/node/295675","","null","null","null","null","null","null",
"313","Costa Rica","Universidad Catolica de Costa Rica","null","","null","null","/node/295686","","null","null","null","null","null","null",
"314","Costa Rica","Universidad Autónoma de Centro América - UACA","null","","null","null","/node/295533","","null","null","null","null","null","null",
"315","Costa Rica","Instituto Interamericano de Idiomas, S.A.","null","","null","null","/node/296049","","null","null","null","null","null","null",
"316","Andorra","Indraprastha Institute of Information Technology, Delhi","null","","null","null","/node/309521","","null","null","null","null","null","null",
"317","Venezuela","Universidad Central de Venezuela","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-central-de-venezuela_592560cf2aeae70239af54c0_medium.jpg","null","null","/node/293426","","Public","Medium","41,059","3,005","278","null",
"318","Venezuela","Universidad Católica Andres Bello","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-catlica-andres-bello_592560cf2aeae70239af4a98_medium.jpg","null","null","/node/294635","","Private","Low","17,076","737","6","null",
"319","Venezuela","Universidad Simón Bolívar (USB)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-simn-bolvar-usb_592560cf2aeae70239af5515_medium.jpg","null","null","/node/293514","","Public","Very High","9,555","675","25","null",
"320","Venezuela","Universidad Metropolitana","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-metropolitana_400_medium.jpg","null","null","/node/294860","","Private","Low","7,120","279","64","null",
"321","Venezuela","Universidad de los Andes - (ULA) Mérida","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-los-andes-ula-mrida_592560cf2aeae70239af54d2_medium.jpg","null","null","/node/293447","","Public","Medium","52,972","2,526","257","null",
"322","Venezuela","Universidad del Zulia","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-del-zulia_592560cf2aeae70239af5636_medium.jpg","null","null","/node/293719","","Public","Medium","75,977","2,709","148","null",
"323","Venezuela","Universidad de Carabobo","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-carabobo_592560cf2aeae70239af54c5_medium.jpg","null","null","/node/293434","","Public","Low","56,995","3,311","675","null",
"324","Venezuela","Universidad Tecnológica del Centro","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-tecnolgica-del-centro_592560cf2aeae70239af589f_medium.jpg","null","null","/node/294448","","Private","Low","1,561","89","null","null",
"325","Venezuela","Universidad Privada Dr. Rafael Belloso Chacín","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-privada-dr.-rafael-belloso-chacn_592560cf2aeae70239af54b0_medium.jpg","null","null","/node/293414","","Private","Low","31,277","644","1,816","null",
"326","Venezuela","Universia Venezuela","null","","null","null","/node/297219","","null","null","null","null","null","null",
"327","Puerto Rico","Universidad de Puerto Rico","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-de-puerto-rico_592560cf2aeae70239af54dd_medium.jpg","null","null","/node/293458","","Public","High","55,948","2,923","224","null",
"328","Puerto Rico","University of Puerto Rico, Río Piedras","null","","null","null","/node/295817","","null","null","null","null","null","null",
"329","Puerto Rico","Universidad Interamericana de Puerto Rico","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-interamericana-de-puerto-rico_14211_medium_0.jpg","null","null","/node/293677","","Private","Low","36,665","1,518","32","null",
"330","Puerto Rico","Universidad Politécnica de Puerto Rico - PUPR","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/universidad-politcnica-de-puerto-rico-pupr_592560cf2aeae70239af562d_medium.jpg","null","null","/node/293710","","Private","Low","3,549","207","null","null",
"331","Puerto Rico","Universidad de Puerto Rico Mayaguez","null","","null","null","/node/293459","","null","null","null","null","null","null",
"332","Puerto Rico","Universidad del Sagrado Corazón","null","","null","null","/node/295812","","null","null","null","null","null","null",
"333","Puerto Rico","Pontificia Universidad Católica de Puerto Rico","null","","null","null","/node/295814","","null","null","null","null","null","null",
"334","Puerto Rico","Sistema Universitario Ana G. Méndez (SUAGM)","null","","null","null","/node/295815","","null","null","null","null","null","null",
"335","Puerto Rico","Ponce School of Medicine","null","","null","null","/node/295811","","null","null","null","null","null","null",
"336","Puerto Rico","Universidad Central de Bayamón (UCB)","null","","null","null","/node/295837","","null","null","null","null","null","null",
"337","Estonia","University of Tartu","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/university-of-tartu_592560cf2aeae70239af4d08_medium.jpg","null","null","/node/297217","","Public","Very High","10,071","1,402","832","null",
"338","Estonia","Tallinn University of Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tallinn-university-of-technology_591_medium_2.jpg","null","null","/node/297270","","Public","Very High","10,500","848","1,369","null",
"339","Estonia","Tallinn University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tallinn-university-_592560cf2aeae70239af567b_medium.jpg","null","null","/node/293796","","Public","Very High","7,579","398","557","null",
"340","Estonia","Archimedes Foundation / Study in Estonia","null","","null","null","/node/295987","","null","null","null","null","null","null",
"341","Estonia","Estonian Academy of Arts","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/estonian-academy-of-arts_14824_medium.jpg","null","null","/node/293950","","null","null","null","null","null","null",
"342","Estonia","Estonian Business School","null","","null","null","/node/295543","","null","null","null","null","null","null",
"343","Estonia","Estonian Academy of Music and Theatre","null","","null","null","/node/294033","","null","null","null","null","null","null",
"344","Estonia","Estonian University of Life Sciences","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/estonian-university-of-life-sciences_592560de9988f300e2320853_medium.jpg","null","null","/node/294095","","null","null","2,426","387","155","null",
"345","Russia","National Research Tomsk Polytechnic University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-research-tomsk-polytechnic-university_14158_medium_3.jpg","null","null","/node/293643","https://tpu.ru/en","Public","Very High","9,662","1,626","2,473","1",
"354","Russia","National Research University Moscow Power Engineering Institute (MPEI)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-research-university-moscow-power-engineering-institute-mpei_19739_medium_1.jpg","null","null","/node/296061","http://www.mpei.ru","Public","High","13,933","814","845","1",
"363","Russia","Samara Polytech","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/samara-state-technical-university_592560cf2aeae70239af59d6_medium_0.jpg","null","null","/node/295768","http://samgtu.ru/","null","null","7,299","958","361","1",
"372","Russia","Kazan (Volga region) Federal University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/kazan-volga-region-federal-university_313_medium_1.jpg","null","null","/node/294158","http://kpfu.ru/","Public","Very High","29,263","3,853","3,457","null",
"381","Russia","Russian Presidential Academy of National Economy and Public Administration","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/russian-presidential-academy-of-national-economy-and-public-administration_14961_medium_1.jpg","null","null","/node/294120","http://www.ranepa.ru/eng/","Public","null","42,220","4,659","894","null",
"390","Russia","RUDN University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/rudn-university_1503_medium_2.jpg","null","null","/node/296468","http://eng.rudn.ru/","Public","Medium","21,526","2,639","5,628","1",
"399","Russia","Samara National Research University (Samara University)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/samara-national-research-university-samara-university_21813_medium_1.jpg","null","null","/node/295946","http://www.ssau.ru","Public","Very High","10,284","1,044","560","1",
"408","Russia","Moscow State Institute of International Relations (MGIMO University)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/moscow-state-institute-of-international-relations-mgimo-university_2156_medium.jpg","null","null","/node/295119","http://english.mgimo.ru","Public","Low","7,552","1,549","1,297","1",
"417","Russia","Novosibirsk State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/novosibirsk-state-university_462_medium_0.jpg","null","null","/node/294749","https://english.nsu.ru/","Public","Very High","7,204","1,038","1,342","1",
"426","Russia","Russian State Social University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/russian-state-social-university_592560e79988f300e2321fdd_medium.jpg","null","null","/node/309669","http://www.rgsu.net","Public","Medium","13,941","933","2,043","1",
"435","Russia","National Research Nuclear University MEPhI (Moscow Engineering Physics Institute)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-research-nuclear-university-mephi-moscow-engineering-physics-institute_15207_medium_1.png","null","null","/node/294393","https://eng.mephi.ru/","Public","Very High","6,804","1,159","1,399","1",
"444","Russia","Ural Federal University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/ural-federal-university-_592560cf2aeae70239af505a_medium_0.jpg","null","null","/node/296475","http://www.urfu.ru","Public","High","26,345","4,203","2,464","1",
"453","Russia","Peter the Great Saint-Petersburg Polytechnic University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/peter-the-great-saint-petersburg-polytechnic-university_2153_medium_3.jpg","null","null","/node/295116","http://english.spbstu.ru/education/programs/programs-in-english/","Public","Very High","17,571","2,978","3,282","1",
"462","Russia","Tomsk State Pedagogical University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tomsk-state-pedagogical-university_592560cf2aeae70239af5a7a_medium_0.jpg","null","null","/node/295425","http:// https://www.tspu.edu.ru/en/","null","null","null","null","null","1",
"471","Russia","Tomsk State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/tomsk-state-university_616_medium_0.jpg","null","null","/node/297245","http://en.tsu.ru/","Public","Very High","8,022","1,674","1,754","null",
"480","Russia","Plekhanov Russian University of Economics","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/plekhanov-russian-university-of-economics_2154_medium_3.jpg","null","null","/node/295117","http://www.rea.ru","Public","Low","16,505","1,369","1,228","null",
"489","Russia","National Research University Higher School of Economics (HSE University)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-research-university-higher-school-of-economics-hse-university_592560cf2aeae70239af52ec_medium_0.jpg","null","null","/node/295115","","Public","Very High","26,408","4,390","1,861","null",
"490","Russia","Lobachevsky University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lobachevsky-university_1497_medium_2.jpg","null","null","/node/295629","","Public","Very High","16,558","1,886","1,245","null",
"491","Russia","Voronezh State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/voronezh-state-university_1499_medium_1.jpg","null","null","/node/296472","","Public","Medium","15,468","1,534","1,398","null",
"492","Russia","National Research University of Electronic Technology "MIET"","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-research-university-of-electronic-technology-miet_592560cf2aeae70239af5961_medium.jpg","null","null","/node/295858","","Public","Very High","4,856","538","165","null",
"493","Russia","Saint-Petersburg Mining University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/saint-petersburg-mining-university_15265_medium.png","null","null","/node/294460","","Public","Medium","6,474","746","716","null",
"494","Russia","Volgograd State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/volgograd-state-university_592560cf2aeae70239af5061_medium.jpg","null","null","/node/296407","","Public","Medium","6,436","557","180","null",
"495","Russia","Novosibirsk State Technical University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/novosibirsk-state-technical-university_592560cf2aeae70239af5966_medium.jpg","null","null","/node/295855","","Public","High","12,164","799","1,920","null",
"496","Russia","Siberian Federal University","null","","null","null","/node/296923","","Public","High","23,639","2,393","463","null",
"497","Russia","Financial University under the Government of the Russian Federation","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/financial-university-under-the-government-of-the-russian-federation_592560cf2aeae70239af5850_medium.jpg","null","null","/node/294302","","Public","null","23,191","1,742","1,184","null",
"498","Russia","Lomonosov Moscow State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/lomonosov-moscow-state-university_418_medium_0.jpg","null","null","/node/294842","","Public","Very High","30,233","6,709","5,098","null",
"499","Russia","Saint Petersburg State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/saint-petersburg-state-university_572_medium_0.jpg","null","null","/node/297283","","Public","Very High","21,596","4,076","2,600","null",
"500","Russia","Bauman Moscow State Technical University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/bauman-moscow-state-technical-university_1496_medium_2.jpg","null","null","/node/296473","","Public","High","20,328","4,897","1,452","null",
"501","Russia","Moscow Institute of Physics and Technology (MIPT / Moscow Phystech)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/moscow-institute-of-physics-and-technology-mipt-moscow-phystech_15270_medium.jpg","null","null","/node/294466","","Public","Very High","5,922","1,144","786","null",
"502","Russia","The National University of Science and Technology MISIS","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/the-national-university-of-science-and-technology-misis_14956_medium_2.jpg","null","null","/node/294116","","Public","Very High","7,440","880","1,501","null",
"503","Russia","Southern Federal University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/southern-federal-university_592560cf2aeae70239af5301_medium.jpg","null","null","/node/295118","","Public","High","18,360","2,900","1,418","null",
"504","Russia","National Research Saratov State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/national-research-saratov-state-university_1498_medium.jpg","null","null","/node/296471","","Public","High","10,523","1,996","616","null",
"505","Russia","Far Eastern Federal University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/far-eastern-federal-university_14751_medium_1.jpg","null","null","/node/293893","","Public","High","14,480","1,951","2,153","null",
"506","Russia","Herzen State Pedagogical University of Russia","null","","null","null","/node/295857","","Public","Medium","13,435","1,470","1,109","null",
"507","Russia","North-Caucasus Federal University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/north-caucasus-federal-university_592560cf2aeae70239af5982_medium.jpg","null","null","/node/295954","","Public","Low","18,140","1,655","1,088","null",
"508","Russia","Sholokhov Moscow State University for Humanities","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/sholokhov-moscow-state-university-for-humanities_592560cf2aeae70239af58a6_medium.jpg","null","null","/node/294456","","Public","Low","null","null","227","null",
"509","Russia","Russian International Olympic University","null","","null","null","/node/295664","","null","null","null","null","null","null",
"510","Russia","Ural State Mining University","null","","null","null","/node/295682","","null","null","null","null","null","null",
"511","Russia","Rimsky-Korsakov St. Petersburg State Conservatory","null","","null","null","/node/294003","","null","null","null","null","null","null",
"512","Russia","Moscow State Academy of Choreography (The Bolshoi Ballet Academy)","null","","null","null","/node/294006","","null","null","null","null","null","null",
"513","Russia","Buryat State University","null","","null","null","/node/309770","","null","null","null","null","null","null",
"514","Russia","Omsk State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/omsk-state-university_592560cf2aeae70239af59c2_medium.jpg","null","null","/node/295710","","Public","Medium","10,385","698","null","null",
"515","Russia","Moscow State University of Technology STANKIN","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/moscow-state-university-of-technology-stankin_592560cf2aeae70239af58e9_medium.jpg","null","null","/node/296063","","Public","High","3,716","179","337","null",
"516","Russia","Saint-Petersburg State Institute of Technology (Technical University)","null","","null","null","/node/295846","","null","null","null","null","null","null",
"517","Russia","Ural Institute of Presidential Academy","null","","null","null","/node/296006","","null","null","null","null","null","null",
"518","Russia","Belgorod State National Research University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/belgorod-state-national-research-university_592560cf2aeae70239af5949_medium.jpg","null","null","/node/296019","","Public","Medium","13,470","1,166","1,927","null",
"519","Russia","Kuban State Agrarian University","null","","null","null","/node/295767","","null","null","null","null","null","null",
"520","Russia","Vyatka State University","null","","null","null","/node/295704","","null","null","null","null","null","null",
"521","Russia","The Ural State University of Economics","null","","null","null","/node/296005","","null","Low","null","null","null","null",
"522","Russia","Pavlov First Saint Petersburg State Medical University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/pavlov-first-saint-petersburg-state-medical-university_23120_medium_0.jpg","null","null","/node/295608","","null","null","null","null","null","null",
"523","Russia","Moscow State Industrial University","null","","null","null","/node/295993","","null","null","null","null","null","null",
"524","Russia","Reshetnev Siberian State Aerospace University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/reshetnev-siberian-state-aerospace-university-_592560cf2aeae70239af5967_medium.jpg","null","null","/node/295854","","Public","null","8,134","535","221","null",
"525","Russia","Petersburg State Transport University","null","","null","null","/node/296009","","null","null","null","null","null","null",
"526","Russia","Moscow State University of Economics, Statistics and Informatics (MESI)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/moscow-state-university-of-economics-statistics-and-informatics-mesi_19555_medium.jpg","null","null","/node/296114","","null","null","null","null","null","null",
"527","Russia","Gubkin Russian State University of Oil and Gas (National Research University)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/gubkin-russian-state-university-of-oil-and-gas-national-research-university_20961_medium_0.jpg","null","null","/node/296003","","Public","High","7,871","656","800","null",
"528","Russia","State University of Management","null","","null","null","/node/295849","","Public","null","10,369","832","427","null",
"529","Russia","Moscow Aviation Institute (National Research University)","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/moscow-aviation-institute-national-research-university_592560cf2aeae70239af5984_medium.jpg","null","null","/node/295961","","Public","Medium","16,405","2,198","1,511","null",
"530","Russia","Ufa State Aviation Technical University","null","","null","null","/node/295958","","Public","Medium","14,473","985","89","null",
"531","Russia","St. Petersburg State Technological Institute (Technical University)","null","","null","null","/node/295845","","null","null","null","null","null","null",
"532","Russia","Volga state academy of water transport","null","","null","null","/node/295564","","null","null","null","null","null","null",
"533","Russia","Tomsk State University of Architecture and Building","null","","null","null","/node/295683","","null","null","null","null","null","null",
"534","Russia","Saint–Petersburg State University of Economics UNECON (former FINEC and ENGECON)","null","","null","null","/node/295703","","null","Low","8,186","897","575","null",
"535","Russia","Moscow University of Finance and Law (MFUA)","null","","null","null","/node/293145","","null","null","null","null","null","null",
"536","Russia","Russian State Vocational Pedagogical University","null","","null","null","/node/295928","","null","null","null","null","null","null",
"537","Russia","Saint Petersburg University of Management and Economics","null","","null","null","/node/296015","","null","null","null","null","null","null",
"538","Russia","Moscow State Linguistic University","null","","null","null","/node/295775","","Public","null","7,378","1,436","461","null",
"539","Russia","Kazan National Research Technological University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/kazan-national-research-technological-university_592560cf2aeae70239af5951_medium.jpg","null","null","/node/295997","","Public","Medium","13,928","1,469","1,618","null",
"540","Russia","Petrozavodsk State University","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/petrozavodsk-state-university_592560cf2aeae70239af505b_medium.jpg","null","null","/node/296474","","Public","Medium","9,038","659","175","null",
"541","Russia","Moscow P. I. Tchaikovsky Conservatory","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/moscow-p.-i.-tchaikovsky-conservatory_14879_medium.jpg","null","null","/node/294005","","null","null","null","null","null","null",
"542","Russia","Moscow Institute of Architecture (State Academy)","null","","null","null","/node/295468","","null","null","null","null","null","null",
"543","Russia","Skolkovo Institute of Science and Technology","null","https://www.topuniversities.com/sites/default/files/styles/logo_90x90/public/skolkovo-institute-of-science-and-technology_592560cf2aeae70239af587e_medium_0.jpg","null","null","/node/294359","","null","null","null","null","null","null",
