"2525","Lady Shri Ram College for Women - [LSR], New Delhi","New Delhi, Delhi NCR","","","","",""
"28307","Indian Institute of Management and Commerce - [IIMC], Hyderabad","Hyderabad, Telangana","","","","",""
,""

"15841","HL College of Commerce - [HLCC], Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"4742","Sri Guru Gobind Singh College of Commerce, New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"3479","Presidency College, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"4887","St Xaviers College, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"4909","St Francis College for Women, Hyderabad","Hyderabad, Telangana","","","","",""
,""

"3006","Mithibai College of Arts, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"2209","Jyoti Nivas College - [JNC], Bangalore","Bangalore, Karnataka","","","","",""
,""

"15659","Bhavan's Sheth RA Shah College of Arts and Commerce - [BSRASCAC], Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"16112","RA Podar College of Commerce and Economics, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"15598","Anil Surendra Modi School of Commerce - [SOC], Mumbai","Mumbai, Maharashtra","","","","",""
,""

"3708","Ramjas College, New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"2100","Jai Hind College, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"15984","Lala Lajpat Rai College of Commerce and Economics, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"3860","SIES College of Arts Science and Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"2594","Loyola Academy Degree and PG College, Secunderabad","Secunderabad, Telangana","","","","",""
,""

"5137","The New College, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"16926","St Joseph's Degree and PG College, Hyderabad","Hyderabad, Telangana","","","","",""
,""

"5859","JD Birla Institute - [JDBI], Kolkata","Kolkata, West Bengal","","","","",""
,""

"4898","St Ann's College for Women, Hyderabad","Hyderabad, Telangana","","","","",""
,""

"1173","Dr. Lankapalli Bullayya College, Visakhapatnam","Visakhapatnam, Andhra Pradesh","","","","",""
,""

"2023","Isabella Thoburn Degree College - [ITDC], Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"5124","The Bhawanipur Education Society College - [BESC], Kolkata","Kolkata, West Bengal","","","","",""
,""

"16058","Ness Wadia College of Commerce, Pune","Pune, Maharashtra","","","","",""
,""

"2343","Kanoria College, Jhunjhunu","Jhunjhunu, Rajasthan","","","","",""
,""

"28328","Sydenham College of Commerce & Economics, Mumbai","Mumbai, Maharashtra","","","","NAAC",""
,""

"3757","Rathinam College of Arts and Science, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"2976","Mehr Chand Mahajan Dayanand Anglo Vedic College for Women - [MCM DAV], Chandigarh","Chandigarh, Chandigarh","","","","",""
,""

"4370","Shri Jai Narain PG College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"927","D.R. Nayapalli College, Bhubaneswar","Bhubaneswar, Orissa","","","","",""
,""

"3333","PSGR Krishnammal College for Women, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"4167","Seth Anandaram Jaipuria College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"3010","Modern College of Arts Science and Commerce - [MCASC] Shivajinagar, Pune","Pune, Maharashtra","","","","",""
,""

"4554","Sivanath Sastri College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"4174","Seth Soorajmull Jalan Girls College - [S.S.J.G.C], Kolkata","Kolkata, West Bengal","","","","",""
,""

"3184","National Post Graduate College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"3099","NMKRV College for Women, Bangalore","Bangalore, Karnataka","","","","",""
,""

"2220","KD College of Commerce & General Studies, Midnapore","Midnapore, West Bengal","","","","",""
,""

"1915","Hislop College, Nagpur","Nagpur, Maharashtra","","","","",""
,""

"15796","Goswami Ganesh Dutt Sanatan Dharama College - [GGDSD], Chandigarh","Chandigarh, Chandigarh","","","","Punjab University Chandigarh",""
,""

"3682","Rama Devi Women's University, Bhubaneswar","Bhubaneswar, Orissa","","","","",""
,""

"1153","Dr. D.Y. Patil Arts, Science and Commerce College Pimpri, Pune","Pune, Maharashtra","","","","",""
,""

"15716","DAV Velankar College of Commerce, Solapur","Solapur, Maharashtra","","","","",""
,""

"16955","TSR and TBK Degree and PG College, Visakhapatnam","Visakhapatnam, Andhra Pradesh","","","","",""
,""

"2716","Magadh Mahila College, Patna","Patna, Bihar","","","","",""
,""

"1237","DG Vaishnav College - [DDGDVC], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"1102","Dispur College, Guwahati","Guwahati, Assam","","","","",""
,""

"47302","Tolani College of Commerce - [TCC], Mumbai","Mumbai, Maharashtra","","","","",""
,""

"4956","St Teresa's College (Autonomous), Ernakulam","Ernakulam, Kerala","","","","",""
,""

"1348","Garden City University - [GCU], Bangalore","Bangalore, Karnataka","","","","",""
,""

"3141","Nagindas Khandwala College of Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"1056","Dhanwate National College - [DNC], Nagpur","Nagpur, Maharashtra","","","","",""
,""

"3394","Patna Women's College - [PWC], Patna","Patna, Bihar","","","","",""
,""

"2004","Institute for Excellence in Higher Education - [IEHE], Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"16532","Dr GR Damodaran College of Science - [GRDCS], Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"25853","University of Rajasthan, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"16251","Siliguri College of Commerce, Siliguri","Siliguri, West Bengal","1962","","","",""
,""

"4537","Sir Sayyed College of Arts Commerce and Science - [SSC], Aurangabad","Aurangabad, Maharashtra","","","","",""
,""

"15853","Hirachand Nemchand College of Commerce, Solapur","Solapur, Maharashtra","","","","",""
,""

"869","College of Commerce, Arts & Science, Patna","Patna, Bihar","","","","",""
,""

"16237","Shri Shikshayatan College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"4057","Sangameshwar College, Solapur","Solapur, Maharashtra","","","","",""
,""

"740","Career College, Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"15681","CMS College of Science and Commerce, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"15637","B.Y.K. Sinnar College of Commerce - [BYK], Nashik","Nashik, Maharashtra","","","","",""
,""

"25978","University of Lucknow, Lucknow","Lucknow, Uttar Pradesh","","","State University","",""
,""

"3659","Ram Krishna Dwarika College - [RKD], Patna","Patna, Bihar","","","","",""
,""

"15808","Government College of Commerce and Business Administration, Chandigarh","Chandigarh, Chandigarh","","","","Punjab University, Chandigarh",""
,""

"3430","Poona College of Arts, Science and Commerce - [PCASC], Pune","Pune, Maharashtra","","","","",""
,""

"15717","D.G. Ruparel College of Arts Science and Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"63","Abeda Inamdar Senior College, Pune","Pune, Maharashtra","","","","",""
,""

"15595","Ananda Chandra College of Commerce, Jalpaiguri","Jalpaiguri, West Bengal","","","","",""
,""

"5357","Vinayakrao Patil Mahavidyalaya, Aurangabad","Aurangabad, Maharashtra","","","","",""
,""

"16033","Marathwada Mitra Mandal's College of Commerce - [MMCC], Pune","Pune, Maharashtra","","","","",""
,""

"1092","Dinabandhu Andrews College - [DAC], Baishnabnagar","Baishnabnagar, West Bengal","","","","AICTE",""
,""

"581","Bharata Mata College - [BMC], Kochi","Kochi, Kerala","","","","",""
,""

"44","A.V. College of Arts Science and Commerce - [AV College], Hyderabad","Hyderabad, Telangana","","Osmania University","","",""
,""

"1435","Government Maharani Laxmi Bai Girls PG College, Indore","Indore, Madhya Pradesh","","","","",""
,""

"4694","Sri Agrasen Kanya P.G. College, Varanasi","Varanasi, Uttar Pradesh","","","","",""
,""

"15641","Badruka College of Commerce and Arts - [BCCA], Hyderabad","Hyderabad, Telangana","","","","",""
,""

"21405","Mahila Vidyalaya PG College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"4454","Shri Shivaji College of Arts Commerce and Science, Akola","Akola, Maharashtra","","","","",""
,""

"15776","GS College of Commerce and Economics, Nagpur","Nagpur, Maharashtra","","","","",""
,""

"4679","Sree Saraswathi Thyagaraja College, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"15686","CU Shah Commerce College, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"15999","M.B. Khalsa College, Indore","Indore, Madhya Pradesh","","","","",""
,""

"17602","Fakir Mohan Autonomous College, Balasore","Balasore, Orissa","","","","",""
,""

"1252","Elphinstone College, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"1238","Dwijendralal College, Nadia","Nadia, West Bengal","","","","",""
,""

"3261","Nirmala College for Women, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"15569","Aditya College, Gwalior","Gwalior, Madhya Pradesh","","","","",""
,""

"28313","Maulana Azad College, Aurangabad","Aurangabad, Maharashtra","","","","",""
,""

"1762","Gujarat Arts and Commerce College, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"2962","Maulana Azad College - [MAC], Kolkata","Kolkata, West Bengal","","","","",""
,""

"15677","CC Sheth College of Commerce, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"15983","LJ College of Commerce, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"5193","Udai Pratap College, Varanasi","Varanasi, Uttar Pradesh","","","","",""
,""

"905","DAVV Mateshwari Sugni Devi Girls College, Indore","Indore, Madhya Pradesh","","","","",""
,""

"25855","Eastern Institute for Integrated Learning in Management - [EIILM University], West Sikkim","West Sikkim, Sikkim","","","","",""
,""

"2463","Kongunadu Arts and Science College, Coimbatore","Coimbatore, Tamil Nadu","","","","National Assessment and Accreditation Council (NAAC) with “A” Grade",""
,""

"3368","Pandu College, Guwahati","Guwahati, Assam","","","","",""
,""

"15622","Avadh Girls' Degree College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"2380","Kasturba Gandhi Degree and PG College for Women, Secunderabad","Secunderabad, Telangana","","","","",""
,""

"2597","Lucknow Christian Degree College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"15708","City College of Commerce and Business Administration, Kolkata","Kolkata, West Bengal","","","","",""
,""

"392","Biju Pattnaik College of Science & Education - [BPCSE], Bhubaneswar","Bhubaneswar, Orissa","","","","",""
,""

"1909","Hindustan College of Arts and Science- [HICAS], Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"3731","Ranchi Women's College, Ranchi","Ranchi, Jharkhand","","","","",""
,""

"3364","Pandit Prithi Nath College - [PPN], Kanpur","Kanpur, Uttar Pradesh","","","","",""
,""

"45546","Post Graduate Government College for Girls, Chandigarh","Chandigarh, Chandigarh","","","","",""
,""

"25368","Osmania University - [OU], Hyderabad","Hyderabad, Telangana","","","","",""
,""

"2216","Kishinchand Chellaram College - [KC College] Churchgate, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"467","Baji Rout Memorial College, Bhubaneswar","Bhubaneswar, Orissa","","","","",""
,""

"1425","Gossner College, Ranchi","Ranchi, Jharkhand","","","","",""
,""

"2758","Maharaja's College, Ernakulam","Ernakulam, Kerala","","","","",""
,""

"4940","St. Mira's College for Girls, Pune","Pune, Maharashtra","","","","",""
,""

"4967","St. Xavier's College - [SXC], Ranchi","Ranchi, Jharkhand","","","","",""
,""

"5425","Women's Christian College - [WCC], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"2905","Manohar Lal Mahavidhyalaya, Kanpur","Kanpur, Uttar Pradesh","","","","",""
,""

"1628","Government M L B Girls PG College - [MLB], Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"25950","Integral University, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"1780","Guru Nanak College, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"2439","Kirti M Doongursee College of Arts Science and Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"1030","Dev Samaj College for Women, Chandigarh","Chandigarh, Chandigarh","","","","",""
,""

"3681","Rama Degree College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"25923","Babu Banarasi Das University - [BBDU], Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"25819","Jaipur National University - [JNU], Jaipur","Jaipur, Rajasthan","","","","",""
,""

"2207","Justice Basheer Ahmed Sayeed College For Women - [JBAS], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"3602","Raja Bahadur Venkat Rama Reddy Women's College - [RBVRR], Hyderabad","Hyderabad, Telangana","","","","",""
,""

"3259","Nirmala College, Ranchi","Ranchi, Jharkhand","","","","",""
,""

"8505","The Bhopal School of Social Sciences - [BSSS], Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"3715","Rammohan College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"3639","Rajeev Gandhi College, Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"2671","M.S Ramaiah College of Arts, Science and Commerce - [MSRCASC], Bangalore","Bangalore, Karnataka","","","","",""
,""

"1311","Guru Nanak Khalsa College of Arts, Science & Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"25419","Patna University - [PU], Patna","Patna, Bihar","","","","",""
,""

"25580","ICFAI University - [IUJ], Ranchi","Ranchi, Jharkhand","","","","",""
,""

"3456","Pragjyotish College, Guwahati","Guwahati, Assam","","","","",""
,""

"2344","Kanoria PG Mahila Mahavidyalaya, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"334","Aurora's Degree College, Hyderabad","Hyderabad, Telangana","","","","",""
,""

"20102","DAV Mahavidyalaya, Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"76","Acharya Girish Chandra Bose College - [AGCBC], Kolkata","Kolkata, West Bengal","","","","",""
,""

"3691","Ramakrishna Mission Vivekananda College, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"3437","Post Graduate Government College, Chandigarh","Chandigarh, Chandigarh","","","","",""
,""

"3332","PSG College of Arts and Science, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"25588","Sai Nath University, Ranchi","Ranchi, Jharkhand","","","","",""
,""

"5451","Yashwantrao Mohite College, Pune","Pune, Maharashtra","","","","",""
,""

"2396","Kelkar Education Trust's V.G. Vaze College of Arts Science and Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"15739","Dhruv College of Commerce & Management, Nagpur","Nagpur, Maharashtra","","","","",""
,""

"1608","Government Hamidia Arts And Commerce College, Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"54934","Shri Ramswaroop Memorial University - [SRMU], Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"16302","Sri Krishna Arts and Science College, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"983","Dayanand Brajendra Swarup College - [DBS], Kanpur","Kanpur, Uttar Pradesh","","","","",""
,""

"227","Andhra Mahila Sabha Arts and Science College for Women - [AMSASCW], Hyderabad","Hyderabad, Telangana","","","","",""
,""

"2242","KLE Society's S. Nijalingappa College - [KLESNC], Bangalore","Bangalore, Karnataka","","","","",""
,""

"3940","SS Jain Subodh PG College, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"1026","Deshbandhu College for Girls, Kolkata","Kolkata, West Bengal","","","","",""
,""

"16102","Prin MC Shah Commerce College, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"706","CBM College of Arts and Science, Coimbatore","Coimbatore, Tamil Nadu","","","","",""
,""

"847","Christ Church College -[CCC], Kanpur","Kanpur, Uttar Pradesh","","","","",""
,""

"696","Budge Budge College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"15819","Government Ramnarayan Chellaram College of Commerce and Management - [GRCCM], Bangalore","Bangalore, Karnataka","1948","","","",""
,""

"25888","Meenakshi Academy of Higher Education and Research - [MAHER], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"3524","Queen Mary's College, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"25798","Banasthali Vidyapith, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"4538","Sir Sitaram and Lady Shantabai Patkar College of Arts and Science - [SSLSPCAS], Mumbai","Mumbai, Maharashtra","","","","",""
,""

"532","Basaveshwara College of Commerce, Arts & Science, Bangalore","Bangalore, Karnataka","","","","",""
,""

"3834","SDN Bhatt Vaishnav College for Women, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"16286","Sree Narayana Guru College of Commerce, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"20069","City Academy Degree College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"3523","Quaide-E-Millath Government College for Women (Autonomous), Chennai","Chennai, Tamil Nadu","","","","",""
,""

"54865","Jayoti Vidyapeeth Women's University - [JVWU], Jaipur","Jaipur, Rajasthan","","","","",""
,""

"31","AP Sen Memorial Girls Degree College, Lucknow","Lucknow, Uttar Pradesh","","","","",""
,""

"1877","Hasanath College for Women - [HCW], Bangalore","Bangalore, Karnataka","","","","",""
,""

"2724","Mahadevananda Mahavidyalaya, Kolkata","Kolkata, West Bengal","","","","",""
,""

"314","Asan Memorial College of Arts and Science - [AMCAS], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"2652","M P Arts and M H Commerce College for Women - [MPAMHCCW], Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"9184","Vivekananda Degree College, Bangalore","Bangalore, Karnataka","","","","",""
,""

"25807","The IIS University - [IISU], Jaipur","Jaipur, Rajasthan","","","","",""
,""

"2","Alpha Arts and Science College - [AASC], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"495","Bangabasi College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"7411","Kasturi Ram College of Higher Education, New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"25716","Narsee Monjee Institute of Management Studies - [NMIMS Deemed to be University], Mumbai","Mumbai, Maharashtra","","","","",""
,""

"25450","Guru Gobind Singh Indraprastha University - [GGSIPU], New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"25500","Maharaja Sayajirao University of Baroda - [MSU], Baroda","Baroda, Gujarat","","","","",""
,""

"25460","Jamia Millia Islamia University-[JMI], New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"25542","O. P. Jindal Global University - [JGU], Sonepat","Sonepat, Haryana","","","","",""
,""

"25473","University of Delhi - [DU], New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"3477","Presidency College, Bangalore","Bangalore, Karnataka","","","","",""
,""

"25914","Vellore Institute of Technology - [VIT University], Vellore","Vellore, Tamil Nadu","","","Deemed to be University","",""
,""

"25535","Maharshi Dayanand University - [MDU], Rohtak","Rohtak, Haryana","","","","",""
,""

"25662","Devi Ahilya Vishwavidyalaya, Indore","Indore, Madhya Pradesh","","","","",""
,""

"4924","St Joseph's College Devagiri, Calicut","Calicut, Kerala","","","","",""
,""

"25895","SASTRA University, Thanjavur","Thanjavur, Tamil Nadu","","","","",""
,""

"2734","Maharaja Agrasen College - [MAC], New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"57960","Xavier University - [XUB], Bhubaneswar","Bhubaneswar, Orissa","","","Deemed University","",""
,""

"25731","University of Mumbai, Mumbai","Mumbai, Maharashtra","","","","",""
,""

"25688","Bharati Vidyapeeth University - [BVU], Pune","Pune, Maharashtra","","","","",""
,""

"25868","Annamalai University, Chidambaram","Chidambaram, Tamil Nadu","","","","",""
,""

"2321","Kamla Nehru College for Women - [KMC], Kapurthala","Kapurthala, Punjab","","","","",""
,""

"25503","Nirma University - [NU], Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"25964","Noida International University - [NIU], Gautam Budh Nagar","Gautam Budh Nagar, Uttar Pradesh","","","","",""
,""

"15560","Acharya Narendra Dev College - [ANDC], New Delhi","New Delhi, Delhi NCR","","","","",""
,""

"24549","Osmania University College for Women - [UCW], Hyderabad","Hyderabad, Telangana","","","","",""
,""

"25732","Savitribai Phule Pune University - [SPPU], Pune","Pune, Maharashtra","","","","",""
,""

"54797","Amity University, Noida","Noida, Uttar Pradesh","","","Deemed University","",""
,""

"25924","Banaras Hindu University - [BHU], Varanasi","Varanasi, Uttar Pradesh","","","Public University","",""
,""

"25833","NIMS University, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"4969","St Xavier's College, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"25972","Sharda University - [SU], Greater Noida","Greater Noida, Uttar Pradesh","","","","",""
,""

"54988","OPJS University, Churu","Churu, Rajasthan","","","","",""
,""

"4151","Scottish Church College, Kolkata","Kolkata, West Bengal","","","","",""
,""

"25536","Manav Rachna International Institute of Research and Studies - [MRIIRS], Faridabad","Faridabad, Haryana","","","Deemed to be","",""
,""

"28190","Kristu Jayanti College - [KJC], Bangalore","Bangalore, Karnataka","","","","",""
,""

"25930","Chaudhary Charan Singh University - [CCS], Meerut","Meerut, Uttar Pradesh","","","","",""
,""

"25918","Aligarh Muslim University - [AMU], Aligarh","Aligarh, Uttar Pradesh","","","","",""
,""

"5203","Umiya Arts and Commerce College for Girls, Ahmedabad","Ahmedabad, Gujarat","","","","",""
,""

"25517","Ansal University- [AU], Gurgaon","Gurgaon, Haryana","","","","",""
,""

"25815","Jagannath University, Jaipur","Jaipur, Rajasthan","","","","",""
,""

"18416","MIT World Peace University - MIT, Pune","Pune, Maharashtra","","","","",""
,""

"25778","Chitkara University - [CU], Chandigarh","Chandigarh, Chandigarh","","","","",""
,""

"25857","Sikkim Manipal University - [SMU], East Sikkim","East Sikkim, Sikkim","","","","",""
,""

"25617","Manipal University - [MU], Manipal","Manipal, Karnataka","","","","",""
,""

"54837","Rayat Bahra University, Mohali","Mohali, Punjab","","","","",""
,""

"25927","Bundelkhand University, Jhansi","Jhansi, Uttar Pradesh","","","","",""
,""

"28327","The National Degree College, Bangalore","Bangalore, Karnataka","","","","",""
,""

"28148","Dr. D.Y. Patil Vidya Pratishthan Society's, Pune","Pune, Maharashtra","","","","",""
,""

"25429","Dr. C.V. Raman University - [CVRU], Bilaspur","Bilaspur, Chhattisgarh","","","","",""
,""

"27965","PCTE Group of Institutes, Ludhiana","Ludhiana, Punjab","","","","",""
,""

"25780","Desh Bhagat University - [DBU], Gobindgarh","Gobindgarh, Punjab","","","","",""
,""

"25985","Graphic Era University - [GEU], Dehradun","Dehradun, Uttarakhand","","","","",""
,""

"2618","MES College of Arts, Commerce & Science, Bangalore","Bangalore, Karnataka","","","","",""
,""

"25668","ITM University, Gwalior","Gwalior, Madhya Pradesh","","","","",""
,""

"25896","SRM University Kattankulathur Campus - [SRM], Kanchipuram","Kanchipuram, Tamil Nadu","","","","",""
,""

"15559","AIMS Institutes, Bangalore","Bangalore, Karnataka","","","","",""
,""

"45496","Oriental School of Hotel Management Lakkidi, Wayanad","Wayanad, Kerala","","","","",""
,""

"25849","Suresh Gyan Vihar University - [SGVU], Jaipur","Jaipur, Rajasthan","","","","National Board of Accreditation (NBA)",""
,""

"25951","Invertis University, Bareilly","Bareilly, Uttar Pradesh","","","","",""
,""

"25656","AISECT University, Bhopal","Bhopal, Madhya Pradesh","","","","",""
,""

"25913","Vinayaka Missions University - [VMU], Salem","Salem, Tamil Nadu","","","","",""
,""

"25994","Kumaun University, Nainital","Nainital, Uttarakhand","","","","",""
,""

"1","AVVM Sri Pushpam College, Thanjavur","Thanjavur, Tamil Nadu","","","","",""
,""

"14509","Noorul Islam University [NICHE], Kanyakumari","Kanyakumari, Tamil Nadu","","","","",""
,""

"25860","Academy of Maritime Education and Training University - [AMET], Chennai","Chennai, Tamil Nadu","","","","",""
,""

"25893","Ponnaiyah Ramajayam Institute of Science and Technology University - [PRIST University], Thanjavur","Thanjavur, Tamil Nadu","","","","",""
,""

"25911","VELS University, Chennai","Chennai, Tamil Nadu","","","","",""
,""

"25968","Sam Higginbottom University of Agriculture Technology and Sciences - [SHUATS], Allahabad","Allahabad, Uttar Pradesh","","","","",""
,""

"25583","Kolhan University, Chaibasa","Chaibasa, Jharkhand","","","","",""
,""

"25958","Mangalayatan University - [MU], Aligarh","Aligarh, Uttar Pradesh","","","","",""
,""

"12537","St George College of Management Science and Nursing, Bangalore","Bangalore, Karnataka","","","","",""
,""

